"URBAN REDEVELOPMENT AUTHORITY - Rental Contracts of Private Retail Properties"

"S/N","Postal District","Floor Level","Floor Area (Sqm)","Median Rent (Sqm)","Reference Period"
"2296","24","Level 1",">300","NA","Q4 2017"
"2297","24","Level 2 & 3","30 & Below","NA","Q4 2017"
"2298","24","Level 2 & 3",">30 - 100","NA","Q4 2017"
"2299","24","Level 2 & 3",">100 - 300","NA","Q4 2017"
"2300","24","Level 2 & 3",">300","NA","Q4 2017"
"2301","24","Level 4 & Above","30 & Below","NA","Q4 2017"
"2302","24","Level 4 & Above",">30 - 100","NA","Q4 2017"
"2303","24","Level 4 & Above",">100 - 300","NA","Q4 2017"
"2304","24","Level 4 & Above",">300","NA","Q4 2017"
"2305","24","B1 & Below","30 & Below","NA","Q1 2018"
"2306","24","B1 & Below",">30 - 100","NA","Q1 2018"
"2307","24","B1 & Below",">100 - 300","NA","Q1 2018"
"2308","24","B1 & Below",">300","NA","Q1 2018"
"2309","24","Level 1","30 & Below","NA","Q1 2018"
"2310","24","Level 1",">30 - 100","NA","Q1 2018"
"2311","24","Level 1",">100 - 300","NA","Q1 2018"
"2312","24","Level 1",">300","NA","Q1 2018"
"2313","24","Level 2 & 3","30 & Below","NA","Q1 2018"
"2314","24","Level 2 & 3",">30 - 100","NA","Q1 2018"
"2315","24","Level 2 & 3",">100 - 300","NA","Q1 2018"
"2316","24","Level 2 & 3",">300","NA","Q1 2018"
"2317","24","Level 4 & Above","30 & Below","NA","Q1 2018"
"2318","24","Level 4 & Above",">30 - 100","NA","Q1 2018"
"2319","24","Level 4 & Above",">100 - 300","NA","Q1 2018"
"2320","24","Level 4 & Above",">300","NA","Q1 2018"
"2321","24","B1 & Below","30 & Below","NA","Q2 2018"
"2322","24","B1 & Below",">30 - 100","NA","Q2 2018"
"2323","24","B1 & Below",">100 - 300","NA","Q2 2018"
"2324","24","B1 & Below",">300","NA","Q2 2018"
"2325","24","Level 1","30 & Below","NA","Q2 2018"
"2326","24","Level 1",">30 - 100","NA","Q2 2018"
"2327","24","Level 1",">100 - 300","NA","Q2 2018"
"2328","24","Level 1",">300","NA","Q2 2018"
"2329","24","Level 2 & 3","30 & Below","NA","Q2 2018"
"2330","24","Level 2 & 3",">30 - 100","NA","Q2 2018"
"2331","24","Level 2 & 3",">100 - 300","NA","Q2 2018"
"2332","24","Level 2 & 3",">300","NA","Q2 2018"
"2333","24","Level 4 & Above","30 & Below","NA","Q2 2018"
"2334","24","Level 4 & Above",">30 - 100","NA","Q2 2018"
"2335","24","Level 4 & Above",">100 - 300","NA","Q2 2018"
"2336","24","Level 4 & Above",">300","NA","Q2 2018"
"2337","24","B1 & Below","30 & Below","NA","Q3 2018"
"2338","24","B1 & Below",">30 - 100","NA","Q3 2018"
"2339","24","B1 & Below",">100 - 300","NA","Q3 2018"
"2340","24","B1 & Below",">300","NA","Q3 2018"
"2341","24","Level 1","30 & Below","NA","Q3 2018"
"2342","24","Level 1",">30 - 100","NA","Q3 2018"
"2343","24","Level 1",">100 - 300","NA","Q3 2018"
"2344","24","Level 1",">300","NA","Q3 2018"
"2345","24","Level 2 & 3","30 & Below","NA","Q3 2018"
"2346","24","Level 2 & 3",">30 - 100","NA","Q3 2018"
"2347","24","Level 2 & 3",">100 - 300","NA","Q3 2018"
"2348","24","Level 2 & 3",">300","NA","Q3 2018"
"2349","24","Level 4 & Above","30 & Below","NA","Q3 2018"
"2350","24","Level 4 & Above",">30 - 100","NA","Q3 2018"
"2351","24","Level 4 & Above",">100 - 300","NA","Q3 2018"
"2352","24","Level 4 & Above",">300","NA","Q3 2018"
"2353","24","B1 & Below","30 & Below","NA","Q4 2018"
"2354","24","B1 & Below",">30 - 100","NA","Q4 2018"
"2355","24","B1 & Below",">100 - 300","NA","Q4 2018"
"2356","24","B1 & Below",">300","NA","Q4 2018"
"2357","24","Level 1","30 & Below","NA","Q4 2018"
"2358","24","Level 1",">30 - 100","NA","Q4 2018"
"2359","24","Level 1",">100 - 300","NA","Q4 2018"
"2360","24","Level 1",">300","NA","Q4 2018"
"2361","24","Level 2 & 3","30 & Below","NA","Q4 2018"
"2362","24","Level 2 & 3",">30 - 100","NA","Q4 2018"
"2363","24","Level 2 & 3",">100 - 300","NA","Q4 2018"
"2364","24","Level 2 & 3",">300","NA","Q4 2018"
"2365","24","Level 4 & Above","30 & Below","NA","Q4 2018"
"2366","24","Level 4 & Above",">30 - 100","NA","Q4 2018"
"2367","24","Level 4 & Above",">100 - 300","NA","Q4 2018"
"2368","24","Level 4 & Above",">300","NA","Q4 2018"
"2369","24","B1 & Below","30 & Below","NA","Q1 2019"
"2370","24","B1 & Below",">30 - 100","NA","Q1 2019"
"2371","24","B1 & Below",">100 - 300","NA","Q1 2019"
"2372","24","B1 & Below",">300","NA","Q1 2019"
"2373","24","Level 1","30 & Below","NA","Q1 2019"
"2374","24","Level 1",">30 - 100","NA","Q1 2019"
"2375","24","Level 1",">100 - 300","NA","Q1 2019"
"2376","24","Level 1",">300","NA","Q1 2019"
"2377","24","Level 2 & 3","30 & Below","NA","Q1 2019"
"2378","24","Level 2 & 3",">30 - 100","NA","Q1 2019"
"2379","24","Level 2 & 3",">100 - 300","NA","Q1 2019"
"2380","24","Level 2 & 3",">300","NA","Q1 2019"
"2381","24","Level 4 & Above","30 & Below","NA","Q1 2019"
"2382","24","Level 4 & Above",">30 - 100","NA","Q1 2019"
"2383","24","Level 4 & Above",">100 - 300","NA","Q1 2019"
"2384","24","Level 4 & Above",">300","NA","Q1 2019"
"2385","24","B1 & Below","30 & Below","NA","Q2 2019"
"2386","24","B1 & Below",">30 - 100","NA","Q2 2019"
"2387","24","B1 & Below",">100 - 300","NA","Q2 2019"
"2388","24","B1 & Below",">300","NA","Q2 2019"
"2389","24","Level 1","30 & Below","NA","Q2 2019"
"2390","24","Level 1",">30 - 100","NA","Q2 2019"
"2391","24","Level 1",">100 - 300","NA","Q2 2019"
"2392","24","Level 1",">300","NA","Q2 2019"
"2393","24","Level 2 & 3","30 & Below","NA","Q2 2019"
"2394","24","Level 2 & 3",">30 - 100","NA","Q2 2019"
"2395","24","Level 2 & 3",">100 - 300","NA","Q2 2019"
"2396","24","Level 2 & 3",">300","NA","Q2 2019"
"2397","24","Level 4 & Above","30 & Below","NA","Q2 2019"
"2398","24","Level 4 & Above",">30 - 100","NA","Q2 2019"
"2399","24","Level 4 & Above",">100 - 300","NA","Q2 2019"
"2400","24","Level 4 & Above",">300","NA","Q2 2019"
"2401","24","B1 & Below","30 & Below","NA","Q3 2019"
"2402","24","B1 & Below",">30 - 100","NA","Q3 2019"
"2403","24","B1 & Below",">100 - 300","NA","Q3 2019"
"2404","24","B1 & Below",">300","NA","Q3 2019"
"2405","24","Level 1","30 & Below","NA","Q3 2019"
"2406","24","Level 1",">30 - 100","NA","Q3 2019"
"2407","24","Level 1",">100 - 300","NA","Q3 2019"
"2408","24","Level 1",">300","NA","Q3 2019"
"2409","24","Level 2 & 3","30 & Below","NA","Q3 2019"
"2410","24","Level 2 & 3",">30 - 100","NA","Q3 2019"
"2411","24","Level 2 & 3",">100 - 300","NA","Q3 2019"
"2412","24","Level 2 & 3",">300","NA","Q3 2019"
"2413","24","Level 4 & Above","30 & Below","NA","Q3 2019"
"2414","24","Level 4 & Above",">30 - 100","NA","Q3 2019"
"2415","24","Level 4 & Above",">100 - 300","NA","Q3 2019"
"2416","24","Level 4 & Above",">300","NA","Q3 2019"
"2417","24","B1 & Below","30 & Below","NA","Q4 2019"
"2418","24","B1 & Below",">30 - 100","NA","Q4 2019"
"2419","24","B1 & Below",">100 - 300","NA","Q4 2019"
"2420","24","B1 & Below",">300","NA","Q4 2019"
"2421","24","Level 1","30 & Below","NA","Q4 2019"
"2422","24","Level 1",">30 - 100","NA","Q4 2019"
"2423","24","Level 1",">100 - 300","NA","Q4 2019"
"2424","24","Level 1",">300","NA","Q4 2019"
"2425","24","Level 2 & 3","30 & Below","NA","Q4 2019"
"2426","24","Level 2 & 3",">30 - 100","NA","Q4 2019"
"2427","24","Level 2 & 3",">100 - 300","NA","Q4 2019"
"2428","24","Level 2 & 3",">300","NA","Q4 2019"
"2429","24","Level 4 & Above","30 & Below","NA","Q4 2019"
"2430","24","Level 4 & Above",">30 - 100","NA","Q4 2019"
"2431","24","Level 4 & Above",">100 - 300","NA","Q4 2019"
"2432","24","Level 4 & Above",">300","NA","Q4 2019"
"2433","24","B1 & Below","30 & Below","NA","Q1 2020"
"2434","24","B1 & Below",">30 - 100","NA","Q1 2020"
"2435","24","B1 & Below",">100 - 300","NA","Q1 2020"
"2436","24","B1 & Below",">300","NA","Q1 2020"
"2437","24","Level 1","30 & Below","NA","Q1 2020"
"2438","24","Level 1",">30 - 100","NA","Q1 2020"
"2439","24","Level 1",">100 - 300","NA","Q1 2020"
"2440","24","Level 1",">300","NA","Q1 2020"
"2441","24","Level 2 & 3","30 & Below","NA","Q1 2020"
"2442","24","Level 2 & 3",">30 - 100","NA","Q1 2020"
"2443","24","Level 2 & 3",">100 - 300","NA","Q1 2020"
"2444","24","Level 2 & 3",">300","NA","Q1 2020"
"2445","24","Level 4 & Above","30 & Below","NA","Q1 2020"
"2446","24","Level 4 & Above",">30 - 100","NA","Q1 2020"
"2447","24","Level 4 & Above",">100 - 300","NA","Q1 2020"
"2448","24","Level 4 & Above",">300","NA","Q1 2020"
"2449","24","B1 & Below","30 & Below","NA","Q2 2020"
"2450","24","B1 & Below",">30 - 100","NA","Q2 2020"
"2451","24","B1 & Below",">100 - 300","NA","Q2 2020"
"2452","24","B1 & Below",">300","NA","Q2 2020"
"2453","24","Level 1","30 & Below","NA","Q2 2020"
"2454","24","Level 1",">30 - 100","NA","Q2 2020"
"2455","24","Level 1",">100 - 300","NA","Q2 2020"
"2456","24","Level 1",">300","NA","Q2 2020"
"2457","24","Level 2 & 3","30 & Below","NA","Q2 2020"
"2458","24","Level 2 & 3",">30 - 100","NA","Q2 2020"
"2459","24","Level 2 & 3",">100 - 300","NA","Q2 2020"
"2460","24","Level 2 & 3",">300","NA","Q2 2020"
"2461","24","Level 4 & Above","30 & Below","NA","Q2 2020"
"2462","24","Level 4 & Above",">30 - 100","NA","Q2 2020"
"2463","24","Level 4 & Above",">100 - 300","NA","Q2 2020"
"2464","24","Level 4 & Above",">300","NA","Q2 2020"
"2465","24","B1 & Below","30 & Below","NA","Q3 2020"
"2466","24","B1 & Below",">30 - 100","NA","Q3 2020"
"2467","24","B1 & Below",">100 - 300","NA","Q3 2020"
"2468","24","B1 & Below",">300","NA","Q3 2020"
"2469","24","Level 1","30 & Below","NA","Q3 2020"
"2470","24","Level 1",">30 - 100","NA","Q3 2020"
"2471","24","Level 1",">100 - 300","NA","Q3 2020"
"2472","24","Level 1",">300","NA","Q3 2020"
"2473","24","Level 2 & 3","30 & Below","NA","Q3 2020"
"2474","24","Level 2 & 3",">30 - 100","NA","Q3 2020"
"2475","24","Level 2 & 3",">100 - 300","NA","Q3 2020"
"2476","24","Level 2 & 3",">300","NA","Q3 2020"
"2477","24","Level 4 & Above","30 & Below","NA","Q3 2020"
"2478","24","Level 4 & Above",">30 - 100","NA","Q3 2020"
"2479","24","Level 4 & Above",">100 - 300","NA","Q3 2020"
"2480","24","Level 4 & Above",">300","NA","Q3 2020"
"2481","24","B1 & Below","30 & Below","NA","Q4 2020"
"2482","24","B1 & Below",">30 - 100","NA","Q4 2020"
"2483","24","B1 & Below",">100 - 300","NA","Q4 2020"
"2484","24","B1 & Below",">300","NA","Q4 2020"
"2485","24","Level 1","30 & Below","NA","Q4 2020"
"2486","24","Level 1",">30 - 100","NA","Q4 2020"
"2487","24","Level 1",">100 - 300","NA","Q4 2020"
"2488","24","Level 1",">300","NA","Q4 2020"
"2489","24","Level 2 & 3","30 & Below","NA","Q4 2020"
"2490","24","Level 2 & 3",">30 - 100","NA","Q4 2020"
"2491","24","Level 2 & 3",">100 - 300","NA","Q4 2020"
"2492","24","Level 2 & 3",">300","NA","Q4 2020"
"2493","24","Level 4 & Above","30 & Below","NA","Q4 2020"
"2494","24","Level 4 & Above",">30 - 100","NA","Q4 2020"
"2495","24","Level 4 & Above",">100 - 300","NA","Q4 2020"
"2496","24","Level 4 & Above",">300","NA","Q4 2020"
"2497","24","B1 & Below","30 & Below","NA","Q1 2021"
"2498","24","B1 & Below",">30 - 100","NA","Q1 2021"
"2499","24","B1 & Below",">100 - 300","NA","Q1 2021"
"2500","24","B1 & Below",">300","NA","Q1 2021"
"2501","24","Level 1","30 & Below","NA","Q1 2021"
"2502","24","Level 1",">30 - 100","NA","Q1 2021"
"2503","24","Level 1",">100 - 300","NA","Q1 2021"
"2504","24","Level 1",">300","NA","Q1 2021"
"2505","24","Level 2 & 3","30 & Below","NA","Q1 2021"
"2506","24","Level 2 & 3",">30 - 100","NA","Q1 2021"
"2507","24","Level 2 & 3",">100 - 300","NA","Q1 2021"
"2508","24","Level 2 & 3",">300","NA","Q1 2021"
"2509","24","Level 4 & Above","30 & Below","NA","Q1 2021"
"2510","24","Level 4 & Above",">30 - 100","NA","Q1 2021"
"2511","24","Level 4 & Above",">100 - 300","NA","Q1 2021"
"2512","24","Level 4 & Above",">300","NA","Q1 2021"
"2513","24","B1 & Below","30 & Below","NA","Q2 2021"
"2514","24","B1 & Below",">30 - 100","NA","Q2 2021"
"2515","24","B1 & Below",">100 - 300","NA","Q2 2021"
"2516","24","B1 & Below",">300","NA","Q2 2021"
"2517","24","Level 1","30 & Below","NA","Q2 2021"
"2518","24","Level 1",">30 - 100","NA","Q2 2021"
"2519","24","Level 1",">100 - 300","NA","Q2 2021"
"2520","24","Level 1",">300","NA","Q2 2021"
"2521","24","Level 2 & 3","30 & Below","NA","Q2 2021"
"2522","24","Level 2 & 3",">30 - 100","NA","Q2 2021"
"2523","24","Level 2 & 3",">100 - 300","NA","Q2 2021"
"2524","24","Level 2 & 3",">300","NA","Q2 2021"
"2525","24","Level 4 & Above","30 & Below","NA","Q2 2021"
"2526","24","Level 4 & Above",">30 - 100","NA","Q2 2021"
"2527","24","Level 4 & Above",">100 - 300","NA","Q2 2021"
"2528","24","Level 4 & Above",">300","NA","Q2 2021"
"2529","24","B1 & Below","30 & Below","NA","Q3 2021"
"2530","24","B1 & Below",">30 - 100","NA","Q3 2021"
"2531","24","B1 & Below",">100 - 300","NA","Q3 2021"
"2532","24","B1 & Below",">300","NA","Q3 2021"
"2533","24","Level 1","30 & Below","NA","Q3 2021"
"2534","24","Level 1",">30 - 100","NA","Q3 2021"
"2535","24","Level 1",">100 - 300","NA","Q3 2021"
"2536","24","Level 1",">300","NA","Q3 2021"
"2537","24","Level 2 & 3","30 & Below","NA","Q3 2021"
"2538","24","Level 2 & 3",">30 - 100","NA","Q3 2021"
"2539","24","Level 2 & 3",">100 - 300","NA","Q3 2021"
"2540","24","Level 2 & 3",">300","NA","Q3 2021"
"2541","24","Level 4 & Above","30 & Below","NA","Q3 2021"
"2542","24","Level 4 & Above",">30 - 100","NA","Q3 2021"
"2543","24","Level 4 & Above",">100 - 300","NA","Q3 2021"
"2544","24","Level 4 & Above",">300","NA","Q3 2021"
"2545","24","B1 & Below","30 & Below","NA","Q4 2021"
"2546","24","B1 & Below",">30 - 100","NA","Q4 2021"
"2547","24","B1 & Below",">100 - 300","NA","Q4 2021"
"2548","24","B1 & Below",">300","NA","Q4 2021"
"2549","24","Level 1","30 & Below","NA","Q4 2021"
"2550","24","Level 1",">30 - 100","NA","Q4 2021"
"2551","24","Level 1",">100 - 300","NA","Q4 2021"
"2552","24","Level 1",">300","NA","Q4 2021"
"2553","24","Level 2 & 3","30 & Below","NA","Q4 2021"
"2554","24","Level 2 & 3",">30 - 100","NA","Q4 2021"
"2555","24","Level 2 & 3",">100 - 300","NA","Q4 2021"
"2556","24","Level 2 & 3",">300","NA","Q4 2021"
"2557","24","Level 4 & Above","30 & Below","NA","Q4 2021"
"2558","24","Level 4 & Above",">30 - 100","NA","Q4 2021"
"2559","24","Level 4 & Above",">100 - 300","NA","Q4 2021"
"2560","24","Level 4 & Above",">300","NA","Q4 2021"
"2561","25","B1 & Below","30 & Below","NA","Q1 2012"
"2562","25","B1 & Below",">30 - 100","NA","Q1 2012"
"2563","25","B1 & Below",">100 - 300","NA","Q1 2012"
"2564","25","B1 & Below",">300","NA","Q1 2012"
"2565","25","Level 1","30 & Below","NA","Q1 2012"
"2566","25","Level 1",">30 - 100","NA","Q1 2012"
"2567","25","Level 1",">100 - 300","NA","Q1 2012"
"2568","25","Level 1",">300","NA","Q1 2012"
"2569","25","Level 2 & 3","30 & Below","50.20","Q1 2012"
"2570","25","Level 2 & 3",">30 - 100","NA","Q1 2012"
"2571","25","Level 2 & 3",">100 - 300","NA","Q1 2012"
"2572","25","Level 2 & 3",">300","NA","Q1 2012"
"2573","25","Level 4 & Above","30 & Below","NA","Q1 2012"
"2574","25","Level 4 & Above",">30 - 100","NA","Q1 2012"
"2575","25","Level 4 & Above",">100 - 300","NA","Q1 2012"
"2576","25","Level 4 & Above",">300","NA","Q1 2012"
"2577","25","B1 & Below","30 & Below","NA","Q2 2012"
"2578","25","B1 & Below",">30 - 100","NA","Q2 2012"
"2579","25","B1 & Below",">100 - 300","NA","Q2 2012"
"2580","25","B1 & Below",">300","NA","Q2 2012"
"2581","25","Level 1","30 & Below","67.25","Q2 2012"
"2582","25","Level 1",">30 - 100","NA","Q2 2012"
"2583","25","Level 1",">100 - 300","NA","Q2 2012"
"2584","25","Level 1",">300","NA","Q2 2012"
"2585","25","Level 2 & 3","30 & Below","NA","Q2 2012"
"2586","25","Level 2 & 3",">30 - 100","48.45","Q2 2012"
"2587","25","Level 2 & 3",">100 - 300","NA","Q2 2012"
"2588","25","Level 2 & 3",">300","NA","Q2 2012"
"2589","25","Level 4 & Above","30 & Below","NA","Q2 2012"
"2590","25","Level 4 & Above",">30 - 100","35.52","Q2 2012"
"2591","25","Level 4 & Above",">100 - 300","NA","Q2 2012"
"2592","25","Level 4 & Above",">300","NA","Q2 2012"
"2593","25","B1 & Below","30 & Below","NA","Q3 2012"
"2594","25","B1 & Below",">30 - 100","NA","Q3 2012"
"2595","25","B1 & Below",">100 - 300","NA","Q3 2012"
"2596","25","B1 & Below",">300","NA","Q3 2012"
"2597","25","Level 1","30 & Below","NA","Q3 2012"
"2598","25","Level 1",">30 - 100","NA","Q3 2012"
"2599","25","Level 1",">100 - 300","NA","Q3 2012"
"2600","25","Level 1",">300","NA","Q3 2012"
"2601","25","Level 2 & 3","30 & Below","NA","Q3 2012"
"2602","25","Level 2 & 3",">30 - 100","NA","Q3 2012"
"2603","25","Level 2 & 3",">100 - 300","NA","Q3 2012"
"2604","25","Level 2 & 3",">300","NA","Q3 2012"
"2605","25","Level 4 & Above","30 & Below","NA","Q3 2012"
"2606","25","Level 4 & Above",">30 - 100","NA","Q3 2012"
"2607","25","Level 4 & Above",">100 - 300","NA","Q3 2012"
"2608","25","Level 4 & Above",">300","NA","Q3 2012"
"2609","25","B1 & Below","30 & Below","NA","Q4 2012"
"2610","25","B1 & Below",">30 - 100","NA","Q4 2012"
"2611","25","B1 & Below",">100 - 300","NA","Q4 2012"
"2612","25","B1 & Below",">300","NA","Q4 2012"
"2613","25","Level 1","30 & Below","100.98","Q4 2012"
"2614","25","Level 1",">30 - 100","NA","Q4 2012"
"2615","25","Level 1",">100 - 300","NA","Q4 2012"
"2616","25","Level 1",">300","NA","Q4 2012"
"2617","25","Level 2 & 3","30 & Below","NA","Q4 2012"
"2618","25","Level 2 & 3",">30 - 100","39.63","Q4 2012"
"2619","25","Level 2 & 3",">100 - 300","NA","Q4 2012"
"2620","25","Level 2 & 3",">300","NA","Q4 2012"
"2621","25","Level 4 & Above","30 & Below","NA","Q4 2012"
"2622","25","Level 4 & Above",">30 - 100","NA","Q4 2012"
"2623","25","Level 4 & Above",">100 - 300","146.08","Q4 2012"
"2624","25","Level 4 & Above",">300","105.49","Q4 2012"
"2625","25","B1 & Below","30 & Below","NA","Q1 2013"
"2626","25","B1 & Below",">30 - 100","NA","Q1 2013"
"2627","25","B1 & Below",">100 - 300","NA","Q1 2013"
"2628","25","B1 & Below",">300","NA","Q1 2013"
"2629","25","Level 1","30 & Below","NA","Q1 2013"
"2630","25","Level 1",">30 - 100","NA","Q1 2013"
"2631","25","Level 1",">100 - 300","NA","Q1 2013"
"2632","25","Level 1",">300","NA","Q1 2013"
"2633","25","Level 2 & 3","30 & Below","NA","Q1 2013"
"2634","25","Level 2 & 3",">30 - 100","172.21","Q1 2013"
"2635","25","Level 2 & 3",">100 - 300","NA","Q1 2013"
"2636","25","Level 2 & 3",">300","NA","Q1 2013"
"2637","25","Level 4 & Above","30 & Below","NA","Q1 2013"
"2638","25","Level 4 & Above",">30 - 100","207.15","Q1 2013"
"2639","25","Level 4 & Above",">100 - 300","NA","Q1 2013"
"2640","25","Level 4 & Above",">300","NA","Q1 2013"
"2641","25","B1 & Below","30 & Below","373.22","Q2 2013"
"2642","25","B1 & Below",">30 - 100","NA","Q2 2013"
"2643","25","B1 & Below",">100 - 300","NA","Q2 2013"
"2644","25","B1 & Below",">300","NA","Q2 2013"
"2645","25","Level 1","30 & Below","NA","Q2 2013"
"2646","25","Level 1",">30 - 100","NA","Q2 2013"
"2647","25","Level 1",">100 - 300","NA","Q2 2013"
"2648","25","Level 1",">300","NA","Q2 2013"
"2649","25","Level 2 & 3","30 & Below","NA","Q2 2013"
"2650","25","Level 2 & 3",">30 - 100","48.44","Q2 2013"
"2651","25","Level 2 & 3",">100 - 300","NA","Q2 2013"
"2652","25","Level 2 & 3",">300","NA","Q2 2013"
"2653","25","Level 4 & Above","30 & Below","NA","Q2 2013"
"2654","25","Level 4 & Above",">30 - 100","NA","Q2 2013"
"2655","25","Level 4 & Above",">100 - 300","NA","Q2 2013"
"2656","25","Level 4 & Above",">300","NA","Q2 2013"
"2657","25","B1 & Below","30 & Below","NA","Q3 2013"
"2658","25","B1 & Below",">30 - 100","NA","Q3 2013"
"2659","25","B1 & Below",">100 - 300","NA","Q3 2013"
"2660","25","B1 & Below",">300","NA","Q3 2013"
"2661","25","Level 1","30 & Below","NA","Q3 2013"
"2662","25","Level 1",">30 - 100","NA","Q3 2013"
"2663","25","Level 1",">100 - 300","NA","Q3 2013"
"2664","25","Level 1",">300","NA","Q3 2013"
"2665","25","Level 2 & 3","30 & Below","53.24","Q3 2013"
"2666","25","Level 2 & 3",">30 - 100","NA","Q3 2013"
"2667","25","Level 2 & 3",">100 - 300","NA","Q3 2013"
"2668","25","Level 2 & 3",">300","NA","Q3 2013"
"2669","25","Level 4 & Above","30 & Below","NA","Q3 2013"
"2670","25","Level 4 & Above",">30 - 100","NA","Q3 2013"
"2671","25","Level 4 & Above",">100 - 300","NA","Q3 2013"
"2672","25","Level 4 & Above",">300","NA","Q3 2013"
"2673","25","B1 & Below","30 & Below","NA","Q4 2013"
"2674","25","B1 & Below",">30 - 100","NA","Q4 2013"
"2675","25","B1 & Below",">100 - 300","NA","Q4 2013"
"2676","25","B1 & Below",">300","NA","Q4 2013"
"2677","25","Level 1","30 & Below","79.61","Q4 2013"
"2678","25","Level 1",">30 - 100","93.32","Q4 2013"
"2679","25","Level 1",">100 - 300","NA","Q4 2013"
"2680","25","Level 1",">300","NA","Q4 2013"
"2681","25","Level 2 & 3","30 & Below","NA","Q4 2013"
"2682","25","Level 2 & 3",">30 - 100","NA","Q4 2013"
"2683","25","Level 2 & 3",">100 - 300","NA","Q4 2013"
"2684","25","Level 2 & 3",">300","NA","Q4 2013"
"2685","25","Level 4 & Above","30 & Below","NA","Q4 2013"
"2686","25","Level 4 & Above",">30 - 100","184.62","Q4 2013"
"2687","25","Level 4 & Above",">100 - 300","NA","Q4 2013"
"2688","25","Level 4 & Above",">300","NA","Q4 2013"
"2689","25","B1 & Below","30 & Below","301.45","Q1 2014"
"2690","25","B1 & Below",">30 - 100","NA","Q1 2014"
"2691","25","B1 & Below",">100 - 300","NA","Q1 2014"
"2692","25","B1 & Below",">300","NA","Q1 2014"
"2693","25","Level 1","30 & Below","NA","Q1 2014"
"2694","25","Level 1",">30 - 100","246.82","Q1 2014"
"2695","25","Level 1",">100 - 300","NA","Q1 2014"
"2696","25","Level 1",">300","NA","Q1 2014"
"2697","25","Level 2 & 3","30 & Below","NA","Q1 2014"
"2698","25","Level 2 & 3",">30 - 100","233.83","Q1 2014"
"2699","25","Level 2 & 3",">100 - 300","NA","Q1 2014"
"2700","25","Level 2 & 3",">300","NA","Q1 2014"
"2701","25","Level 4 & Above","30 & Below","NA","Q1 2014"
"2702","25","Level 4 & Above",">30 - 100","176.80","Q1 2014"
"2703","25","Level 4 & Above",">100 - 300","NA","Q1 2014"
"2704","25","Level 4 & Above",">300","NA","Q1 2014"
"2705","25","B1 & Below","30 & Below","NA","Q2 2014"
"2706","25","B1 & Below",">30 - 100","NA","Q2 2014"
"2707","25","B1 & Below",">100 - 300","NA","Q2 2014"
"2708","25","B1 & Below",">300","NA","Q2 2014"
"2709","25","Level 1","30 & Below","88.73","Q2 2014"
"2710","25","Level 1",">30 - 100","NA","Q2 2014"
"2711","25","Level 1",">100 - 300","NA","Q2 2014"
"2712","25","Level 1",">300","NA","Q2 2014"
"2713","25","Level 2 & 3","30 & Below","NA","Q2 2014"
"2714","25","Level 2 & 3",">30 - 100","NA","Q2 2014"
"2715","25","Level 2 & 3",">100 - 300","NA","Q2 2014"
"2716","25","Level 2 & 3",">300","NA","Q2 2014"
"2717","25","Level 4 & Above","30 & Below","NA","Q2 2014"
"2718","25","Level 4 & Above",">30 - 100","39.17","Q2 2014"
"2719","25","Level 4 & Above",">100 - 300","NA","Q2 2014"
"2720","25","Level 4 & Above",">300","NA","Q2 2014"
"2721","25","B1 & Below","30 & Below","NA","Q3 2014"
"2722","25","B1 & Below",">30 - 100","NA","Q3 2014"
"2723","25","B1 & Below",">100 - 300","NA","Q3 2014"
"2724","25","B1 & Below",">300","NA","Q3 2014"
"2725","25","Level 1","30 & Below","86.27","Q3 2014"
"2726","25","Level 1",">30 - 100","NA","Q3 2014"
"2727","25","Level 1",">100 - 300","NA","Q3 2014"
"2728","25","Level 1",">300","NA","Q3 2014"
"2729","25","Level 2 & 3","30 & Below","NA","Q3 2014"
"2730","25","Level 2 & 3",">30 - 100","NA","Q3 2014"
"2731","25","Level 2 & 3",">100 - 300","NA","Q3 2014"
"2732","25","Level 2 & 3",">300","NA","Q3 2014"
"2733","25","Level 4 & Above","30 & Below","NA","Q3 2014"
"2734","25","Level 4 & Above",">30 - 100","NA","Q3 2014"
"2735","25","Level 4 & Above",">100 - 300","NA","Q3 2014"
"2736","25","Level 4 & Above",">300","NA","Q3 2014"
"2737","25","B1 & Below","30 & Below","NA","Q4 2014"
"2738","25","B1 & Below",">30 - 100","273.31","Q4 2014"
"2739","25","B1 & Below",">100 - 300","NA","Q4 2014"
"2740","25","B1 & Below",">300","NA","Q4 2014"
"2741","25","Level 1","30 & Below","NA","Q4 2014"
"2742","25","Level 1",">30 - 100","88.41","Q4 2014"
"2743","25","Level 1",">100 - 300","365.01","Q4 2014"
"2744","25","Level 1",">300","NA","Q4 2014"
"2745","25","Level 2 & 3","30 & Below","NA","Q4 2014"
"2746","25","Level 2 & 3",">30 - 100","NA","Q4 2014"
"2747","25","Level 2 & 3",">100 - 300","NA","Q4 2014"
"2748","25","Level 2 & 3",">300","NA","Q4 2014"
"2749","25","Level 4 & Above","30 & Below","NA","Q4 2014"
"2750","25","Level 4 & Above",">30 - 100","NA","Q4 2014"
"2751","25","Level 4 & Above",">100 - 300","NA","Q4 2014"
"2752","25","Level 4 & Above",">300","NA","Q4 2014"
"2753","25","B1 & Below","30 & Below","NA","Q1 2015"
