"URBAN REDEVELOPMENT AUTHORITY - Rental Contracts of Private Retail Properties"

"S/N","Postal District","Floor Level","Floor Area (Sqm)","Median Rent (Sqm)","Reference Period"
"1853","18","Level 4 & Above","30 & Below","NA","Q4 2020"
"1854","18","Level 4 & Above",">30 - 100","173.33","Q4 2020"
"1855","18","Level 4 & Above",">100 - 300","195.88","Q4 2020"
"1856","18","Level 4 & Above",">300","NA","Q4 2020"
"1857","18","B1 & Below","30 & Below","371.48","Q1 2021"
"1858","18","B1 & Below",">30 - 100","266.24","Q1 2021"
"1859","18","B1 & Below",">100 - 300","176.30","Q1 2021"
"1860","18","B1 & Below",">300","NA","Q1 2021"
"1861","18","Level 1","30 & Below","267.19","Q1 2021"
"1862","18","Level 1",">30 - 100","161.46","Q1 2021"
"1863","18","Level 1",">100 - 300","158.84","Q1 2021"
"1864","18","Level 1",">300","NA","Q1 2021"
"1865","18","Level 2 & 3","30 & Below","194.13","Q1 2021"
"1866","18","Level 2 & 3",">30 - 100","213.01","Q1 2021"
"1867","18","Level 2 & 3",">100 - 300","100.37","Q1 2021"
"1868","18","Level 2 & 3",">300","NA","Q1 2021"
"1869","18","Level 4 & Above","30 & Below","NA","Q1 2021"
"1870","18","Level 4 & Above",">30 - 100","188.42","Q1 2021"
"1871","18","Level 4 & Above",">100 - 300","153.73","Q1 2021"
"1872","18","Level 4 & Above",">300","109.40","Q1 2021"
"1873","18","B1 & Below","30 & Below","418.65","Q2 2021"
"1874","18","B1 & Below",">30 - 100","373.72","Q2 2021"
"1875","18","B1 & Below",">100 - 300","235.31","Q2 2021"
"1876","18","B1 & Below",">300","NA","Q2 2021"
"1877","18","Level 1","30 & Below","200.00","Q2 2021"
"1878","18","Level 1",">30 - 100","176.41","Q2 2021"
"1879","18","Level 1",">100 - 300","270.96","Q2 2021"
"1880","18","Level 1",">300","NA","Q2 2021"
"1881","18","Level 2 & 3","30 & Below","372.16","Q2 2021"
"1882","18","Level 2 & 3",">30 - 100","183.67","Q2 2021"
"1883","18","Level 2 & 3",">100 - 300","145.20","Q2 2021"
"1884","18","Level 2 & 3",">300","NA","Q2 2021"
"1885","18","Level 4 & Above","30 & Below","NA","Q2 2021"
"1886","18","Level 4 & Above",">30 - 100","168.35","Q2 2021"
"1887","18","Level 4 & Above",">100 - 300","158.58","Q2 2021"
"1888","18","Level 4 & Above",">300","97.34","Q2 2021"
"1889","18","B1 & Below","30 & Below","394.30","Q3 2021"
"1890","18","B1 & Below",">30 - 100","249.28","Q3 2021"
"1891","18","B1 & Below",">100 - 300","210.11","Q3 2021"
"1892","18","B1 & Below",">300","NA","Q3 2021"
"1893","18","Level 1","30 & Below","374.13","Q3 2021"
"1894","18","Level 1",">30 - 100","220.59","Q3 2021"
"1895","18","Level 1",">100 - 300","233.61","Q3 2021"
"1896","18","Level 1",">300","NA","Q3 2021"
"1897","18","Level 2 & 3","30 & Below","166.63","Q3 2021"
"1898","18","Level 2 & 3",">30 - 100","191.95","Q3 2021"
"1899","18","Level 2 & 3",">100 - 300","181.86","Q3 2021"
"1900","18","Level 2 & 3",">300","NA","Q3 2021"
"1901","18","Level 4 & Above","30 & Below","109.86","Q3 2021"
"1902","18","Level 4 & Above",">30 - 100","199.91","Q3 2021"
"1903","18","Level 4 & Above",">100 - 300","NA","Q3 2021"
"1904","18","Level 4 & Above",">300","NA","Q3 2021"
"1905","18","B1 & Below","30 & Below","325.13","Q4 2021"
"1906","18","B1 & Below",">30 - 100","NA","Q4 2021"
"1907","18","B1 & Below",">100 - 300","NA","Q4 2021"
"1908","18","B1 & Below",">300","NA","Q4 2021"
"1909","18","Level 1","30 & Below","408.59","Q4 2021"
"1910","18","Level 1",">30 - 100","190.48","Q4 2021"
"1911","18","Level 1",">100 - 300","154.75","Q4 2021"
"1912","18","Level 1",">300","NA","Q4 2021"
"1913","18","Level 2 & 3","30 & Below","240.67","Q4 2021"
"1914","18","Level 2 & 3",">30 - 100","175.08","Q4 2021"
"1915","18","Level 2 & 3",">100 - 300","132.22","Q4 2021"
"1916","18","Level 2 & 3",">300","NA","Q4 2021"
"1917","18","Level 4 & Above","30 & Below","NA","Q4 2021"
"1918","18","Level 4 & Above",">30 - 100","NA","Q4 2021"
"1919","18","Level 4 & Above",">100 - 300","NA","Q4 2021"
"1920","18","Level 4 & Above",">300","NA","Q4 2021"
"1921","19","B1 & Below","30 & Below","286.64","Q1 2012"
"1922","19","B1 & Below",">30 - 100","NA","Q1 2012"
"1923","19","B1 & Below",">100 - 300","NA","Q1 2012"
"1924","19","B1 & Below",">300","NA","Q1 2012"
"1925","19","Level 1","30 & Below","194.96","Q1 2012"
"1926","19","Level 1",">30 - 100","133.80","Q1 2012"
"1927","19","Level 1",">100 - 300","NA","Q1 2012"
"1928","19","Level 1",">300","NA","Q1 2012"
"1929","19","Level 2 & 3","30 & Below","133.32","Q1 2012"
"1930","19","Level 2 & 3",">30 - 100","52.74","Q1 2012"
"1931","19","Level 2 & 3",">100 - 300","NA","Q1 2012"
"1932","19","Level 2 & 3",">300","NA","Q1 2012"
"1933","19","Level 4 & Above","30 & Below","NA","Q1 2012"
"1934","19","Level 4 & Above",">30 - 100","NA","Q1 2012"
"1935","19","Level 4 & Above",">100 - 300","118.40","Q1 2012"
"1936","19","Level 4 & Above",">300","NA","Q1 2012"
"1937","19","B1 & Below","30 & Below","267.92","Q2 2012"
"1938","19","B1 & Below",">30 - 100","NA","Q2 2012"
"1939","19","B1 & Below",">100 - 300","112.73","Q2 2012"
"1940","19","B1 & Below",">300","NA","Q2 2012"
"1941","19","Level 1","30 & Below","92.73","Q2 2012"
"1942","19","Level 1",">30 - 100","95.53","Q2 2012"
"1943","19","Level 1",">100 - 300","113.53","Q2 2012"
"1944","19","Level 1",">300","NA","Q2 2012"
"1945","19","Level 2 & 3","30 & Below","50.93","Q2 2012"
"1946","19","Level 2 & 3",">30 - 100","158.44","Q2 2012"
"1947","19","Level 2 & 3",">100 - 300","124.85","Q2 2012"
"1948","19","Level 2 & 3",">300","NA","Q2 2012"
"1949","19","Level 4 & Above","30 & Below","NA","Q2 2012"
"1950","19","Level 4 & Above",">30 - 100","NA","Q2 2012"
"1951","19","Level 4 & Above",">100 - 300","NA","Q2 2012"
"1952","19","Level 4 & Above",">300","NA","Q2 2012"
"1953","19","B1 & Below","30 & Below","NA","Q3 2012"
"1954","19","B1 & Below",">30 - 100","369.73","Q3 2012"
"1955","19","B1 & Below",">100 - 300","143.04","Q3 2012"
"1956","19","B1 & Below",">300","NA","Q3 2012"
"1957","19","Level 1","30 & Below","307.50","Q3 2012"
"1958","19","Level 1",">30 - 100","122.84","Q3 2012"
"1959","19","Level 1",">100 - 300","80.83","Q3 2012"
"1960","19","Level 1",">300","NA","Q3 2012"
"1961","19","Level 2 & 3","30 & Below","51.85","Q3 2012"
"1962","19","Level 2 & 3",">30 - 100","96.76","Q3 2012"
"1963","19","Level 2 & 3",">100 - 300","100.62","Q3 2012"
"1964","19","Level 2 & 3",">300","NA","Q3 2012"
"1965","19","Level 4 & Above","30 & Below","404.03","Q3 2012"
"1966","19","Level 4 & Above",">30 - 100","NA","Q3 2012"
"1967","19","Level 4 & Above",">100 - 300","64.96","Q3 2012"
"1968","19","Level 4 & Above",">300","NA","Q3 2012"
"1969","19","B1 & Below","30 & Below","NA","Q4 2012"
"1970","19","B1 & Below",">30 - 100","NA","Q4 2012"
"1971","19","B1 & Below",">100 - 300","NA","Q4 2012"
"1972","19","B1 & Below",">300","NA","Q4 2012"
"1973","19","Level 1","30 & Below","171.43","Q4 2012"
"1974","19","Level 1",">30 - 100","321.43","Q4 2012"
"1975","19","Level 1",">100 - 300","70.39","Q4 2012"
"1976","19","Level 1",">300","NA","Q4 2012"
"1977","19","Level 2 & 3","30 & Below","48.87","Q4 2012"
"1978","19","Level 2 & 3",">30 - 100","45.30","Q4 2012"
"1979","19","Level 2 & 3",">100 - 300","NA","Q4 2012"
"1980","19","Level 2 & 3",">300","45.74","Q4 2012"
"1981","19","Level 4 & Above","30 & Below","388.31","Q4 2012"
"1982","19","Level 4 & Above",">30 - 100","NA","Q4 2012"
"1983","19","Level 4 & Above",">100 - 300","NA","Q4 2012"
"1984","19","Level 4 & Above",">300","NA","Q4 2012"
"1985","19","B1 & Below","30 & Below","347.62","Q1 2013"
"1986","19","B1 & Below",">30 - 100","183.28","Q1 2013"
"1987","19","B1 & Below",">100 - 300","NA","Q1 2013"
"1988","19","B1 & Below",">300","NA","Q1 2013"
"1989","19","Level 1","30 & Below","145.04","Q1 2013"
"1990","19","Level 1",">30 - 100","83.83","Q1 2013"
"1991","19","Level 1",">100 - 300","118.65","Q1 2013"
"1992","19","Level 1",">300","NA","Q1 2013"
"1993","19","Level 2 & 3","30 & Below","66.94","Q1 2013"
"1994","19","Level 2 & 3",">30 - 100","180.99","Q1 2013"
"1995","19","Level 2 & 3",">100 - 300","95.79","Q1 2013"
"1996","19","Level 2 & 3",">300","NA","Q1 2013"
"1997","19","Level 4 & Above","30 & Below","431.55","Q1 2013"
"1998","19","Level 4 & Above",">30 - 100","158.24","Q1 2013"
"1999","19","Level 4 & Above",">100 - 300","NA","Q1 2013"
"2000","19","Level 4 & Above",">300","NA","Q1 2013"
"2001","19","B1 & Below","30 & Below","344.63","Q2 2013"
"2002","19","B1 & Below",">30 - 100","392.12","Q2 2013"
"2003","19","B1 & Below",">100 - 300","216.41","Q2 2013"
"2004","19","B1 & Below",">300","NA","Q2 2013"
"2005","19","Level 1","30 & Below","211.05","Q2 2013"
"2006","19","Level 1",">30 - 100","81.80","Q2 2013"
"2007","19","Level 1",">100 - 300","NA","Q2 2013"
"2008","19","Level 1",">300","NA","Q2 2013"
"2009","19","Level 2 & 3","30 & Below","302.70","Q2 2013"
"2010","19","Level 2 & 3",">30 - 100","192.82","Q2 2013"
"2011","19","Level 2 & 3",">100 - 300","147.81","Q2 2013"
"2012","19","Level 2 & 3",">300","NA","Q2 2013"
"2013","19","Level 4 & Above","30 & Below","409.32","Q2 2013"
"2014","19","Level 4 & Above",">30 - 100","222.94","Q2 2013"
"2015","19","Level 4 & Above",">100 - 300","NA","Q2 2013"
"2016","19","Level 4 & Above",">300","NA","Q2 2013"
"2017","19","B1 & Below","30 & Below","455.67","Q3 2013"
"2018","19","B1 & Below",">30 - 100","423.54","Q3 2013"
"2019","19","B1 & Below",">100 - 300","186.06","Q3 2013"
"2020","19","B1 & Below",">300","NA","Q3 2013"
"2021","19","Level 1","30 & Below","177.58","Q3 2013"
"2022","19","Level 1",">30 - 100","86.05","Q3 2013"
"2023","19","Level 1",">100 - 300","NA","Q3 2013"
"2024","19","Level 1",">300","NA","Q3 2013"
"2025","19","Level 2 & 3","30 & Below","76.70","Q3 2013"
"2026","19","Level 2 & 3",">30 - 100","196.06","Q3 2013"
"2027","19","Level 2 & 3",">100 - 300","176.50","Q3 2013"
"2028","19","Level 2 & 3",">300","NA","Q3 2013"
"2029","19","Level 4 & Above","30 & Below","458.83","Q3 2013"
"2030","19","Level 4 & Above",">30 - 100","158.57","Q3 2013"
"2031","19","Level 4 & Above",">100 - 300","117.30","Q3 2013"
"2032","19","Level 4 & Above",">300","75.35","Q3 2013"
"2033","19","B1 & Below","30 & Below","355.08","Q4 2013"
"2034","19","B1 & Below",">30 - 100","283.17","Q4 2013"
"2035","19","B1 & Below",">100 - 300","NA","Q4 2013"
"2036","19","B1 & Below",">300","NA","Q4 2013"
"2037","19","Level 1","30 & Below","414.91","Q4 2013"
"2038","19","Level 1",">30 - 100","265.25","Q4 2013"
"2039","19","Level 1",">100 - 300","125.94","Q4 2013"
"2040","19","Level 1",">300","NA","Q4 2013"
"2041","19","Level 2 & 3","30 & Below","50.00","Q4 2013"
"2042","19","Level 2 & 3",">30 - 100","215.19","Q4 2013"
"2043","19","Level 2 & 3",">100 - 300","152.62","Q4 2013"
"2044","19","Level 2 & 3",">300","NA","Q4 2013"
"2045","19","Level 4 & Above","30 & Below","NA","Q4 2013"
"2046","19","Level 4 & Above",">30 - 100","271.79","Q4 2013"
"2047","19","Level 4 & Above",">100 - 300","NA","Q4 2013"
"2048","19","Level 4 & Above",">300","NA","Q4 2013"
"2049","19","B1 & Below","30 & Below","343.48","Q1 2014"
"2050","19","B1 & Below",">30 - 100","291.85","Q1 2014"
"2051","19","B1 & Below",">100 - 300","NA","Q1 2014"
"2052","19","B1 & Below",">300","NA","Q1 2014"
"2053","19","Level 1","30 & Below","222.36","Q1 2014"
"2054","19","Level 1",">30 - 100","90.40","Q1 2014"
"2055","19","Level 1",">100 - 300","NA","Q1 2014"
"2056","19","Level 1",">300","NA","Q1 2014"
"2057","19","Level 2 & 3","30 & Below","57.69","Q1 2014"
"2058","19","Level 2 & 3",">30 - 100","108.96","Q1 2014"
"2059","19","Level 2 & 3",">100 - 300","NA","Q1 2014"
"2060","19","Level 2 & 3",">300","NA","Q1 2014"
"2061","19","Level 4 & Above","30 & Below","43.32","Q1 2014"
"2062","19","Level 4 & Above",">30 - 100","90.28","Q1 2014"
"2063","19","Level 4 & Above",">100 - 300","NA","Q1 2014"
"2064","19","Level 4 & Above",">300","NA","Q1 2014"
"2065","19","B1 & Below","30 & Below","372.62","Q2 2014"
"2066","19","B1 & Below",">30 - 100","322.87","Q2 2014"
"2067","19","B1 & Below",">100 - 300","NA","Q2 2014"
"2068","19","B1 & Below",">300","NA","Q2 2014"
"2069","19","Level 1","30 & Below","231.13","Q2 2014"
"2070","19","Level 1",">30 - 100","204.42","Q2 2014"
"2071","19","Level 1",">100 - 300","NA","Q2 2014"
"2072","19","Level 1",">300","NA","Q2 2014"
"2073","19","Level 2 & 3","30 & Below","49.75","Q2 2014"
"2074","19","Level 2 & 3",">30 - 100","68.29","Q2 2014"
"2075","19","Level 2 & 3",">100 - 300","83.78","Q2 2014"
"2076","19","Level 2 & 3",">300","71.58","Q2 2014"
"2077","19","Level 4 & Above","30 & Below","50.00","Q2 2014"
"2078","19","Level 4 & Above",">30 - 100","172.37","Q2 2014"
"2079","19","Level 4 & Above",">100 - 300","NA","Q2 2014"
"2080","19","Level 4 & Above",">300","NA","Q2 2014"
"2081","19","B1 & Below","30 & Below","348.93","Q3 2014"
"2082","19","B1 & Below",">30 - 100","283.00","Q3 2014"
"2083","19","B1 & Below",">100 - 300","NA","Q3 2014"
"2084","19","B1 & Below",">300","NA","Q3 2014"
"2085","19","Level 1","30 & Below","180.00","Q3 2014"
"2086","19","Level 1",">30 - 100","136.80","Q3 2014"
"2087","19","Level 1",">100 - 300","NA","Q3 2014"
"2088","19","Level 1",">300","NA","Q3 2014"
"2089","19","Level 2 & 3","30 & Below","56.34","Q3 2014"
"2090","19","Level 2 & 3",">30 - 100","113.04","Q3 2014"
"2091","19","Level 2 & 3",">100 - 300","155.41","Q3 2014"
"2092","19","Level 2 & 3",">300","48.42","Q3 2014"
"2093","19","Level 4 & Above","30 & Below","248.05","Q3 2014"
"2094","19","Level 4 & Above",">30 - 100","NA","Q3 2014"
"2095","19","Level 4 & Above",">100 - 300","97.95","Q3 2014"
"2096","19","Level 4 & Above",">300","NA","Q3 2014"
"2097","19","B1 & Below","30 & Below","NA","Q4 2014"
"2098","19","B1 & Below",">30 - 100","285.35","Q4 2014"
"2099","19","B1 & Below",">100 - 300","NA","Q4 2014"
"2100","19","B1 & Below",">300","136.34","Q4 2014"
"2101","19","Level 1","30 & Below","133.78","Q4 2014"
"2102","19","Level 1",">30 - 100","263.60","Q4 2014"
"2103","19","Level 1",">100 - 300","95.31","Q4 2014"
"2104","19","Level 1",">300","68.30","Q4 2014"
"2105","19","Level 2 & 3","30 & Below","49.30","Q4 2014"
"2106","19","Level 2 & 3",">30 - 100","35.33","Q4 2014"
"2107","19","Level 2 & 3",">100 - 300","113.56","Q4 2014"
"2108","19","Level 2 & 3",">300","NA","Q4 2014"
"2109","19","Level 4 & Above","30 & Below","45.83","Q4 2014"
"2110","19","Level 4 & Above",">30 - 100","NA","Q4 2014"
"2111","19","Level 4 & Above",">100 - 300","NA","Q4 2014"
"2112","19","Level 4 & Above",">300","NA","Q4 2014"
"2113","19","B1 & Below","30 & Below","381.07","Q1 2015"
"2114","19","B1 & Below",">30 - 100","289.42","Q1 2015"
"2115","19","B1 & Below",">100 - 300","NA","Q1 2015"
"2116","19","B1 & Below",">300","NA","Q1 2015"
"2117","19","Level 1","30 & Below","266.82","Q1 2015"
"2118","19","Level 1",">30 - 100","236.67","Q1 2015"
"2119","19","Level 1",">100 - 300","193.78","Q1 2015"
"2120","19","Level 1",">300","NA","Q1 2015"
"2121","19","Level 2 & 3","30 & Below","54.15","Q1 2015"
"2122","19","Level 2 & 3",">30 - 100","76.75","Q1 2015"
"2123","19","Level 2 & 3",">100 - 300","122.06","Q1 2015"
"2124","19","Level 2 & 3",">300","NA","Q1 2015"
"2125","19","Level 4 & Above","30 & Below","NA","Q1 2015"
"2126","19","Level 4 & Above",">30 - 100","NA","Q1 2015"
"2127","19","Level 4 & Above",">100 - 300","NA","Q1 2015"
"2128","19","Level 4 & Above",">300","NA","Q1 2015"
"2129","19","B1 & Below","30 & Below","351.02","Q2 2015"
"2130","19","B1 & Below",">30 - 100","344.69","Q2 2015"
"2131","19","B1 & Below",">100 - 300","176.56","Q2 2015"
"2132","19","B1 & Below",">300","NA","Q2 2015"
"2133","19","Level 1","30 & Below","217.61","Q2 2015"
"2134","19","Level 1",">30 - 100","154.70","Q2 2015"
"2135","19","Level 1",">100 - 300","120.02","Q2 2015"
"2136","19","Level 1",">300","NA","Q2 2015"
"2137","19","Level 2 & 3","30 & Below","245.11","Q2 2015"
"2138","19","Level 2 & 3",">30 - 100","124.81","Q2 2015"
"2139","19","Level 2 & 3",">100 - 300","147.51","Q2 2015"
"2140","19","Level 2 & 3",">300","NA","Q2 2015"
"2141","19","Level 4 & Above","30 & Below","442.77","Q2 2015"
"2142","19","Level 4 & Above",">30 - 100","144.19","Q2 2015"
"2143","19","Level 4 & Above",">100 - 300","NA","Q2 2015"
"2144","19","Level 4 & Above",">300","NA","Q2 2015"
"2145","19","B1 & Below","30 & Below","NA","Q3 2015"
"2146","19","B1 & Below",">30 - 100","360.49","Q3 2015"
"2147","19","B1 & Below",">100 - 300","NA","Q3 2015"
"2148","19","B1 & Below",">300","NA","Q3 2015"
"2149","19","Level 1","30 & Below","153.33","Q3 2015"
"2150","19","Level 1",">30 - 100","154.03","Q3 2015"
"2151","19","Level 1",">100 - 300","94.06","Q3 2015"
"2152","19","Level 1",">300","65.79","Q3 2015"
"2153","19","Level 2 & 3","30 & Below","52.24","Q3 2015"
"2154","19","Level 2 & 3",">30 - 100","183.14","Q3 2015"
"2155","19","Level 2 & 3",">100 - 300","NA","Q3 2015"
"2156","19","Level 2 & 3",">300","NA","Q3 2015"
"2157","19","Level 4 & Above","30 & Below","59.52","Q3 2015"
"2158","19","Level 4 & Above",">30 - 100","NA","Q3 2015"
"2159","19","Level 4 & Above",">100 - 300","NA","Q3 2015"
"2160","19","Level 4 & Above",">300","NA","Q3 2015"
"2161","19","B1 & Below","30 & Below","NA","Q4 2015"
"2162","19","B1 & Below",">30 - 100","425.44","Q4 2015"
"2163","19","B1 & Below",">100 - 300","NA","Q4 2015"
"2164","19","B1 & Below",">300","NA","Q4 2015"
"2165","19","Level 1","30 & Below","104.55","Q4 2015"
"2166","19","Level 1",">30 - 100","52.41","Q4 2015"
"2167","19","Level 1",">100 - 300","NA","Q4 2015"
"2168","19","Level 1",">300","NA","Q4 2015"
"2169","19","Level 2 & 3","30 & Below","54.50","Q4 2015"
"2170","19","Level 2 & 3",">30 - 100","50.31","Q4 2015"
"2171","19","Level 2 & 3",">100 - 300","60.10","Q4 2015"
"2172","19","Level 2 & 3",">300","NA","Q4 2015"
"2173","19","Level 4 & Above","30 & Below","59.52","Q4 2015"
"2174","19","Level 4 & Above",">30 - 100","NA","Q4 2015"
"2175","19","Level 4 & Above",">100 - 300","NA","Q4 2015"
"2176","19","Level 4 & Above",">300","NA","Q4 2015"
"2177","19","B1 & Below","30 & Below","108.33","Q1 2016"
"2178","19","B1 & Below",">30 - 100","450.90","Q1 2016"
"2179","19","B1 & Below",">100 - 300","NA","Q1 2016"
"2180","19","B1 & Below",">300","NA","Q1 2016"
"2181","19","Level 1","30 & Below","103.57","Q1 2016"
"2182","19","Level 1",">30 - 100","86.49","Q1 2016"
"2183","19","Level 1",">100 - 300","NA","Q1 2016"
"2184","19","Level 1",">300","NA","Q1 2016"
"2185","19","Level 2 & 3","30 & Below","370.68","Q1 2016"
"2186","19","Level 2 & 3",">30 - 100","43.69","Q1 2016"
"2187","19","Level 2 & 3",">100 - 300","NA","Q1 2016"
"2188","19","Level 2 & 3",">300","NA","Q1 2016"
"2189","19","Level 4 & Above","30 & Below","455.91","Q1 2016"
"2190","19","Level 4 & Above",">30 - 100","246.80","Q1 2016"
"2191","19","Level 4 & Above",">100 - 300","NA","Q1 2016"
"2192","19","Level 4 & Above",">300","NA","Q1 2016"
"2193","19","B1 & Below","30 & Below","72.00","Q2 2016"
"2194","19","B1 & Below",">30 - 100","390.51","Q2 2016"
"2195","19","B1 & Below",">100 - 300","187.86","Q2 2016"
"2196","19","B1 & Below",">300","NA","Q2 2016"
"2197","19","Level 1","30 & Below","93.75","Q2 2016"
"2198","19","Level 1",">30 - 100","135.75","Q2 2016"
"2199","19","Level 1",">100 - 300","98.54","Q2 2016"
"2200","19","Level 1",">300","NA","Q2 2016"
"2201","19","Level 2 & 3","30 & Below","59.83","Q2 2016"
"2202","19","Level 2 & 3",">30 - 100","289.41","Q2 2016"
"2203","19","Level 2 & 3",">100 - 300","87.29","Q2 2016"
"2204","19","Level 2 & 3",">300","NA","Q2 2016"
"2205","19","Level 4 & Above","30 & Below","451.61","Q2 2016"
"2206","19","Level 4 & Above",">30 - 100","204.46","Q2 2016"
"2207","19","Level 4 & Above",">100 - 300","173.34","Q2 2016"
"2208","19","Level 4 & Above",">300","NA","Q2 2016"
"2209","19","B1 & Below","30 & Below","68.42","Q3 2016"
"2210","19","B1 & Below",">30 - 100","403.32","Q3 2016"
"2211","19","B1 & Below",">100 - 300","246.58","Q3 2016"
"2212","19","B1 & Below",">300","NA","Q3 2016"
"2213","19","Level 1","30 & Below","84.62","Q3 2016"
"2214","19","Level 1",">30 - 100","129.30","Q3 2016"
"2215","19","Level 1",">100 - 300","NA","Q3 2016"
"2216","19","Level 1",">300","NA","Q3 2016"
"2217","19","Level 2 & 3","30 & Below","268.53","Q3 2016"
"2218","19","Level 2 & 3",">30 - 100","67.95","Q3 2016"
"2219","19","Level 2 & 3",">100 - 300","265.87","Q3 2016"
"2220","19","Level 2 & 3",">300","NA","Q3 2016"
"2221","19","Level 4 & Above","30 & Below","NA","Q3 2016"
"2222","19","Level 4 & Above",">30 - 100","305.66","Q3 2016"
"2223","19","Level 4 & Above",">100 - 300","152.85","Q3 2016"
"2224","19","Level 4 & Above",">300","NA","Q3 2016"
"2225","19","B1 & Below","30 & Below","82.77","Q4 2016"
"2226","19","B1 & Below",">30 - 100","335.87","Q4 2016"
"2227","19","B1 & Below",">100 - 300","NA","Q4 2016"
"2228","19","B1 & Below",">300","NA","Q4 2016"
"2229","19","Level 1","30 & Below","61.70","Q4 2016"
"2230","19","Level 1",">30 - 100","88.14","Q4 2016"
"2231","19","Level 1",">100 - 300","193.05","Q4 2016"
"2232","19","Level 1",">300","107.40","Q4 2016"
"2233","19","Level 2 & 3","30 & Below","60.71","Q4 2016"
"2234","19","Level 2 & 3",">30 - 100","202.81","Q4 2016"
"2235","19","Level 2 & 3",">100 - 300","192.40","Q4 2016"
"2236","19","Level 2 & 3",">300","NA","Q4 2016"
"2237","19","Level 4 & Above","30 & Below","304.69","Q4 2016"
"2238","19","Level 4 & Above",">30 - 100","199.06","Q4 2016"
"2239","19","Level 4 & Above",">100 - 300","109.78","Q4 2016"
"2240","19","Level 4 & Above",">300","NA","Q4 2016"
"2241","19","B1 & Below","30 & Below","57.78","Q1 2017"
"2242","19","B1 & Below",">30 - 100","236.87","Q1 2017"
"2243","19","B1 & Below",">100 - 300","NA","Q1 2017"
"2244","19","B1 & Below",">300","NA","Q1 2017"
"2245","19","Level 1","30 & Below","52.63","Q1 2017"
"2246","19","Level 1",">30 - 100","90.57","Q1 2017"
"2247","19","Level 1",">100 - 300","NA","Q1 2017"
"2248","19","Level 1",">300","NA","Q1 2017"
"2249","19","Level 2 & 3","30 & Below","65.43","Q1 2017"
"2250","19","Level 2 & 3",">30 - 100","107.14","Q1 2017"
"2251","19","Level 2 & 3",">100 - 300","NA","Q1 2017"
"2252","19","Level 2 & 3",">300","NA","Q1 2017"
"2253","19","Level 4 & Above","30 & Below","47.62","Q1 2017"
"2254","19","Level 4 & Above",">30 - 100","196.95","Q1 2017"
"2255","19","Level 4 & Above",">100 - 300","NA","Q1 2017"
"2256","19","Level 4 & Above",">300","NA","Q1 2017"
"2257","19","B1 & Below","30 & Below","39.02","Q2 2017"
"2258","19","B1 & Below",">30 - 100","360.54","Q2 2017"
"2259","19","B1 & Below",">100 - 300","NA","Q2 2017"
"2260","19","B1 & Below",">300","NA","Q2 2017"
"2261","19","Level 1","30 & Below","64.29","Q2 2017"
"2262","19","Level 1",">30 - 100","92.24","Q2 2017"
"2263","19","Level 1",">100 - 300","111.38","Q2 2017"
"2264","19","Level 1",">300","56.30","Q2 2017"
"2265","19","Level 2 & 3","30 & Below","51.72","Q2 2017"
"2266","19","Level 2 & 3",">30 - 100","86.49","Q2 2017"
"2267","19","Level 2 & 3",">100 - 300","99.73","Q2 2017"
"2268","19","Level 2 & 3",">300","NA","Q2 2017"
"2269","19","Level 4 & Above","30 & Below","48.39","Q2 2017"
"2270","19","Level 4 & Above",">30 - 100","161.35","Q2 2017"
"2271","19","Level 4 & Above",">100 - 300","NA","Q2 2017"
"2272","19","Level 4 & Above",">300","NA","Q2 2017"
"2273","19","B1 & Below","30 & Below","33.91","Q3 2017"
"2274","19","B1 & Below",">30 - 100","177.61","Q3 2017"
"2275","19","B1 & Below",">100 - 300","NA","Q3 2017"
"2276","19","B1 & Below",">300","NA","Q3 2017"
"2277","19","Level 1","30 & Below","67.39","Q3 2017"
"2278","19","Level 1",">30 - 100","85.37","Q3 2017"
"2279","19","Level 1",">100 - 300","58.28","Q3 2017"
"2280","19","Level 1",">300","NA","Q3 2017"
"2281","19","Level 2 & 3","30 & Below","53.02","Q3 2017"
"2282","19","Level 2 & 3",">30 - 100","69.34","Q3 2017"
"2283","19","Level 2 & 3",">100 - 300","NA","Q3 2017"
"2284","19","Level 2 & 3",">300","NA","Q3 2017"
"2285","19","Level 4 & Above","30 & Below","358.47","Q3 2017"
"2286","19","Level 4 & Above",">30 - 100","NA","Q3 2017"
"2287","19","Level 4 & Above",">100 - 300","172.23","Q3 2017"
"2288","19","Level 4 & Above",">300","NA","Q3 2017"
"2289","19","B1 & Below","30 & Below","37.93","Q4 2017"
"2290","19","B1 & Below",">30 - 100","43.90","Q4 2017"
"2291","19","B1 & Below",">100 - 300","NA","Q4 2017"
"2292","19","B1 & Below",">300","NA","Q4 2017"
"2293","19","Level 1","30 & Below","53.13","Q4 2017"
"2294","19","Level 1",">30 - 100","70.85","Q4 2017"
"2295","19","Level 1",">100 - 300","129.16","Q4 2017"
"2296","19","Level 1",">300","NA","Q4 2017"
"2297","19","Level 2 & 3","30 & Below","75.86","Q4 2017"
"2298","19","Level 2 & 3",">30 - 100","72.16","Q4 2017"
"2299","19","Level 2 & 3",">100 - 300","NA","Q4 2017"
"2300","19","Level 2 & 3",">300","NA","Q4 2017"
"2301","19","Level 4 & Above","30 & Below","245.39","Q4 2017"
"2302","19","Level 4 & Above",">30 - 100","NA","Q4 2017"
