"URBAN REDEVELOPMENT AUTHORITY - Rental Contracts of Private Retail Properties"

"S/N","Postal District","Floor Level","Floor Area (Sqm)","Median Rent (Sqm)","Reference Period"
"1859","28","B1 & Below",">100 - 300","NA","Q1 2021"
"1860","28","B1 & Below",">300","NA","Q1 2021"
"1861","28","Level 1","30 & Below","NA","Q1 2021"
"1862","28","Level 1",">30 - 100","119.63","Q1 2021"
"1863","28","Level 1",">100 - 300","NA","Q1 2021"
"1864","28","Level 1",">300","NA","Q1 2021"
"1865","28","Level 2 & 3","30 & Below","NA","Q1 2021"
"1866","28","Level 2 & 3",">30 - 100","NA","Q1 2021"
"1867","28","Level 2 & 3",">100 - 300","96.85","Q1 2021"
"1868","28","Level 2 & 3",">300","NA","Q1 2021"
"1869","28","Level 4 & Above","30 & Below","NA","Q1 2021"
"1870","28","Level 4 & Above",">30 - 100","NA","Q1 2021"
"1871","28","Level 4 & Above",">100 - 300","NA","Q1 2021"
"1872","28","Level 4 & Above",">300","NA","Q1 2021"
"1873","28","B1 & Below","30 & Below","NA","Q2 2021"
"1874","28","B1 & Below",">30 - 100","NA","Q2 2021"
"1875","28","B1 & Below",">100 - 300","NA","Q2 2021"
"1876","28","B1 & Below",">300","NA","Q2 2021"
"1877","28","Level 1","30 & Below","NA","Q2 2021"
"1878","28","Level 1",">30 - 100","NA","Q2 2021"
"1879","28","Level 1",">100 - 300","NA","Q2 2021"
"1880","28","Level 1",">300","NA","Q2 2021"
"1881","28","Level 2 & 3","30 & Below","NA","Q2 2021"
"1882","28","Level 2 & 3",">30 - 100","NA","Q2 2021"
"1883","28","Level 2 & 3",">100 - 300","NA","Q2 2021"
"1884","28","Level 2 & 3",">300","NA","Q2 2021"
"1885","28","Level 4 & Above","30 & Below","NA","Q2 2021"
"1886","28","Level 4 & Above",">30 - 100","NA","Q2 2021"
"1887","28","Level 4 & Above",">100 - 300","NA","Q2 2021"
"1888","28","Level 4 & Above",">300","NA","Q2 2021"
"1889","28","B1 & Below","30 & Below","444.62","Q3 2021"
"1890","28","B1 & Below",">30 - 100","NA","Q3 2021"
"1891","28","B1 & Below",">100 - 300","NA","Q3 2021"
"1892","28","B1 & Below",">300","NA","Q3 2021"
"1893","28","Level 1","30 & Below","NA","Q3 2021"
"1894","28","Level 1",">30 - 100","NA","Q3 2021"
"1895","28","Level 1",">100 - 300","NA","Q3 2021"
"1896","28","Level 1",">300","NA","Q3 2021"
"1897","28","Level 2 & 3","30 & Below","NA","Q3 2021"
"1898","28","Level 2 & 3",">30 - 100","NA","Q3 2021"
"1899","28","Level 2 & 3",">100 - 300","NA","Q3 2021"
"1900","28","Level 2 & 3",">300","NA","Q3 2021"
"1901","28","Level 4 & Above","30 & Below","NA","Q3 2021"
"1902","28","Level 4 & Above",">30 - 100","NA","Q3 2021"
"1903","28","Level 4 & Above",">100 - 300","NA","Q3 2021"
"1904","28","Level 4 & Above",">300","NA","Q3 2021"
"1905","28","B1 & Below","30 & Below","479.46","Q4 2021"
"1906","28","B1 & Below",">30 - 100","NA","Q4 2021"
"1907","28","B1 & Below",">100 - 300","NA","Q4 2021"
"1908","28","B1 & Below",">300","NA","Q4 2021"
"1909","28","Level 1","30 & Below","NA","Q4 2021"
"1910","28","Level 1",">30 - 100","178.78","Q4 2021"
"1911","28","Level 1",">100 - 300","NA","Q4 2021"
"1912","28","Level 1",">300","NA","Q4 2021"
"1913","28","Level 2 & 3","30 & Below","NA","Q4 2021"
"1914","28","Level 2 & 3",">30 - 100","NA","Q4 2021"
"1915","28","Level 2 & 3",">100 - 300","NA","Q4 2021"
"1916","28","Level 2 & 3",">300","NA","Q4 2021"
"1917","28","Level 4 & Above","30 & Below","NA","Q4 2021"
"1918","28","Level 4 & Above",">30 - 100","NA","Q4 2021"
"1919","28","Level 4 & Above",">100 - 300","NA","Q4 2021"
"1920","28","Level 4 & Above",">300","NA","Q4 2021"

1920 record(s) retrieved based on user-specific search criteria

"Search By "Period (Q1 2012 to Q4 2021) & Floor Level All & Floor Area All & Postal District 26,27,28

"Notes:"
"To convert $ psm to $ psf, divide by a factor 10.764."
