"URBAN REDEVELOPMENT AUTHORITY - Rental Contracts of Private Retail Properties"

"S/N","Postal District","Floor Level","Floor Area (Sqm)","Median Rent (Sqm)","Reference Period"
"1833","08","Level 2 & 3","30 & Below","53.57","Q3 2020"
"1834","08","Level 2 & 3",">30 - 100","57.65","Q3 2020"
"1835","08","Level 2 & 3",">100 - 300","NA","Q3 2020"
"1836","08","Level 2 & 3",">300","NA","Q3 2020"
"1837","08","Level 4 & Above","30 & Below","NA","Q3 2020"
"1838","08","Level 4 & Above",">30 - 100","NA","Q3 2020"
"1839","08","Level 4 & Above",">100 - 300","NA","Q3 2020"
"1840","08","Level 4 & Above",">300","NA","Q3 2020"
"1841","08","B1 & Below","30 & Below","298.56","Q4 2020"
"1842","08","B1 & Below",">30 - 100","50.00","Q4 2020"
"1843","08","B1 & Below",">100 - 300","105.49","Q4 2020"
"1844","08","B1 & Below",">300","NA","Q4 2020"
"1845","08","Level 1","30 & Below","67.25","Q4 2020"
"1846","08","Level 1",">30 - 100","76.92","Q4 2020"
"1847","08","Level 1",">100 - 300","102.27","Q4 2020"
"1848","08","Level 1",">300","NA","Q4 2020"
"1849","08","Level 2 & 3","30 & Below","88.58","Q4 2020"
"1850","08","Level 2 & 3",">30 - 100","50.63","Q4 2020"
"1851","08","Level 2 & 3",">100 - 300","NA","Q4 2020"
"1852","08","Level 2 & 3",">300","NA","Q4 2020"
"1853","08","Level 4 & Above","30 & Below","NA","Q4 2020"
"1854","08","Level 4 & Above",">30 - 100","NA","Q4 2020"
"1855","08","Level 4 & Above",">100 - 300","NA","Q4 2020"
"1856","08","Level 4 & Above",">300","NA","Q4 2020"
"1857","08","B1 & Below","30 & Below","NA","Q1 2021"
"1858","08","B1 & Below",">30 - 100","NA","Q1 2021"
"1859","08","B1 & Below",">100 - 300","NA","Q1 2021"
"1860","08","B1 & Below",">300","NA","Q1 2021"
"1861","08","Level 1","30 & Below","73.33","Q1 2021"
"1862","08","Level 1",">30 - 100","68.29","Q1 2021"
"1863","08","Level 1",">100 - 300","NA","Q1 2021"
"1864","08","Level 1",">300","NA","Q1 2021"
"1865","08","Level 2 & 3","30 & Below","48.08","Q1 2021"
"1866","08","Level 2 & 3",">30 - 100","44.06","Q1 2021"
"1867","08","Level 2 & 3",">100 - 300","89.32","Q1 2021"
"1868","08","Level 2 & 3",">300","NA","Q1 2021"
"1869","08","Level 4 & Above","30 & Below","NA","Q1 2021"
"1870","08","Level 4 & Above",">30 - 100","NA","Q1 2021"
"1871","08","Level 4 & Above",">100 - 300","NA","Q1 2021"
"1872","08","Level 4 & Above",">300","NA","Q1 2021"
"1873","08","B1 & Below","30 & Below","215.50","Q2 2021"
"1874","08","B1 & Below",">30 - 100","NA","Q2 2021"
"1875","08","B1 & Below",">100 - 300","NA","Q2 2021"
"1876","08","B1 & Below",">300","NA","Q2 2021"
"1877","08","Level 1","30 & Below","81.82","Q2 2021"
"1878","08","Level 1",">30 - 100","64.27","Q2 2021"
"1879","08","Level 1",">100 - 300","71.03","Q2 2021"
"1880","08","Level 1",">300","NA","Q2 2021"
"1881","08","Level 2 & 3","30 & Below","45.00","Q2 2021"
"1882","08","Level 2 & 3",">30 - 100","46.43","Q2 2021"
"1883","08","Level 2 & 3",">100 - 300","76.94","Q2 2021"
"1884","08","Level 2 & 3",">300","NA","Q2 2021"
"1885","08","Level 4 & Above","30 & Below","NA","Q2 2021"
"1886","08","Level 4 & Above",">30 - 100","75.76","Q2 2021"
"1887","08","Level 4 & Above",">100 - 300","76.93","Q2 2021"
"1888","08","Level 4 & Above",">300","NA","Q2 2021"
"1889","08","B1 & Below","30 & Below","255.56","Q3 2021"
"1890","08","B1 & Below",">30 - 100","234.89","Q3 2021"
"1891","08","B1 & Below",">100 - 300","104.60","Q3 2021"
"1892","08","B1 & Below",">300","NA","Q3 2021"
"1893","08","Level 1","30 & Below","90.05","Q3 2021"
"1894","08","Level 1",">30 - 100","65.55","Q3 2021"
"1895","08","Level 1",">100 - 300","62.42","Q3 2021"
"1896","08","Level 1",">300","NA","Q3 2021"
"1897","08","Level 2 & 3","30 & Below","55.56","Q3 2021"
"1898","08","Level 2 & 3",">30 - 100","63.01","Q3 2021"
"1899","08","Level 2 & 3",">100 - 300","91.92","Q3 2021"
"1900","08","Level 2 & 3",">300","NA","Q3 2021"
"1901","08","Level 4 & Above","30 & Below","NA","Q3 2021"
"1902","08","Level 4 & Above",">30 - 100","NA","Q3 2021"
"1903","08","Level 4 & Above",">100 - 300","NA","Q3 2021"
"1904","08","Level 4 & Above",">300","NA","Q3 2021"
"1905","08","B1 & Below","30 & Below","292.00","Q4 2021"
"1906","08","B1 & Below",">30 - 100","NA","Q4 2021"
"1907","08","B1 & Below",">100 - 300","157.83","Q4 2021"
"1908","08","B1 & Below",">300","NA","Q4 2021"
"1909","08","Level 1","30 & Below","93.83","Q4 2021"
"1910","08","Level 1",">30 - 100","86.00","Q4 2021"
"1911","08","Level 1",">100 - 300","66.67","Q4 2021"
"1912","08","Level 1",">300","NA","Q4 2021"
"1913","08","Level 2 & 3","30 & Below","38.89","Q4 2021"
"1914","08","Level 2 & 3",">30 - 100","55.81","Q4 2021"
"1915","08","Level 2 & 3",">100 - 300","123.66","Q4 2021"
"1916","08","Level 2 & 3",">300","NA","Q4 2021"
"1917","08","Level 4 & Above","30 & Below","NA","Q4 2021"
"1918","08","Level 4 & Above",">30 - 100","NA","Q4 2021"
"1919","08","Level 4 & Above",">100 - 300","NA","Q4 2021"
"1920","08","Level 4 & Above",">300","NA","Q4 2021"
"1921","09","B1 & Below","30 & Below","425.16","Q1 2012"
"1922","09","B1 & Below",">30 - 100","346.46","Q1 2012"
"1923","09","B1 & Below",">100 - 300","238.38","Q1 2012"
"1924","09","B1 & Below",">300","93.38","Q1 2012"
"1925","09","Level 1","30 & Below","247.37","Q1 2012"
"1926","09","Level 1",">30 - 100","167.00","Q1 2012"
"1927","09","Level 1",">100 - 300","134.55","Q1 2012"
"1928","09","Level 1",">300","174.13","Q1 2012"
"1929","09","Level 2 & 3","30 & Below","107.44","Q1 2012"
"1930","09","Level 2 & 3",">30 - 100","124.37","Q1 2012"
"1931","09","Level 2 & 3",">100 - 300","127.01","Q1 2012"
"1932","09","Level 2 & 3",">300","87.72","Q1 2012"
"1933","09","Level 4 & Above","30 & Below","105.00","Q1 2012"
"1934","09","Level 4 & Above",">30 - 100","105.41","Q1 2012"
"1935","09","Level 4 & Above",">100 - 300","118.85","Q1 2012"
"1936","09","Level 4 & Above",">300","NA","Q1 2012"
"1937","09","B1 & Below","30 & Below","318.18","Q2 2012"
"1938","09","B1 & Below",">30 - 100","259.14","Q2 2012"
"1939","09","B1 & Below",">100 - 300","235.23","Q2 2012"
"1940","09","B1 & Below",">300","161.46","Q2 2012"
"1941","09","Level 1","30 & Below","220.83","Q2 2012"
"1942","09","Level 1",">30 - 100","170.18","Q2 2012"
"1943","09","Level 1",">100 - 300","153.53","Q2 2012"
"1944","09","Level 1",">300","86.11","Q2 2012"
"1945","09","Level 2 & 3","30 & Below","117.43","Q2 2012"
"1946","09","Level 2 & 3",">30 - 100","132.43","Q2 2012"
"1947","09","Level 2 & 3",">100 - 300","100.69","Q2 2012"
"1948","09","Level 2 & 3",">300","84.39","Q2 2012"
"1949","09","Level 4 & Above","30 & Below","96.80","Q2 2012"
"1950","09","Level 4 & Above",">30 - 100","113.40","Q2 2012"
"1951","09","Level 4 & Above",">100 - 300","122.16","Q2 2012"
"1952","09","Level 4 & Above",">300","66.00","Q2 2012"
"1953","09","B1 & Below","30 & Below","310.54","Q3 2012"
"1954","09","B1 & Below",">30 - 100","290.65","Q3 2012"
"1955","09","B1 & Below",">100 - 300","299.24","Q3 2012"
"1956","09","B1 & Below",">300","172.22","Q3 2012"
"1957","09","Level 1","30 & Below","246.67","Q3 2012"
"1958","09","Level 1",">30 - 100","145.44","Q3 2012"
"1959","09","Level 1",">100 - 300","204.53","Q3 2012"
"1960","09","Level 1",">300","100.10","Q3 2012"
"1961","09","Level 2 & 3","30 & Below","100.00","Q3 2012"
"1962","09","Level 2 & 3",">30 - 100","106.32","Q3 2012"
"1963","09","Level 2 & 3",">100 - 300","98.50","Q3 2012"
"1964","09","Level 2 & 3",">300","64.88","Q3 2012"
"1965","09","Level 4 & Above","30 & Below","98.77","Q3 2012"
"1966","09","Level 4 & Above",">30 - 100","96.89","Q3 2012"
"1967","09","Level 4 & Above",">100 - 300","116.41","Q3 2012"
"1968","09","Level 4 & Above",">300","99.05","Q3 2012"
"1969","09","B1 & Below","30 & Below","269.50","Q4 2012"
"1970","09","B1 & Below",">30 - 100","290.62","Q4 2012"
"1971","09","B1 & Below",">100 - 300","349.83","Q4 2012"
"1972","09","B1 & Below",">300","204.51","Q4 2012"
"1973","09","Level 1","30 & Below","247.89","Q4 2012"
"1974","09","Level 1",">30 - 100","177.49","Q4 2012"
"1975","09","Level 1",">100 - 300","172.19","Q4 2012"
"1976","09","Level 1",">300","107.64","Q4 2012"
"1977","09","Level 2 & 3","30 & Below","125.09","Q4 2012"
"1978","09","Level 2 & 3",">30 - 100","130.99","Q4 2012"
"1979","09","Level 2 & 3",">100 - 300","86.12","Q4 2012"
"1980","09","Level 2 & 3",">300","51.10","Q4 2012"
"1981","09","Level 4 & Above","30 & Below","82.90","Q4 2012"
"1982","09","Level 4 & Above",">30 - 100","91.71","Q4 2012"
"1983","09","Level 4 & Above",">100 - 300","91.50","Q4 2012"
"1984","09","Level 4 & Above",">300","88.64","Q4 2012"
"1985","09","B1 & Below","30 & Below","460.00","Q1 2013"
"1986","09","B1 & Below",">30 - 100","242.11","Q1 2013"
"1987","09","B1 & Below",">100 - 300","206.67","Q1 2013"
"1988","09","B1 & Below",">300","77.16","Q1 2013"
"1989","09","Level 1","30 & Below","242.79","Q1 2013"
"1990","09","Level 1",">30 - 100","205.77","Q1 2013"
"1991","09","Level 1",">100 - 300","161.49","Q1 2013"
"1992","09","Level 1",">300","NA","Q1 2013"
"1993","09","Level 2 & 3","30 & Below","111.11","Q1 2013"
"1994","09","Level 2 & 3",">30 - 100","127.02","Q1 2013"
"1995","09","Level 2 & 3",">100 - 300","98.79","Q1 2013"
"1996","09","Level 2 & 3",">300","78.04","Q1 2013"
"1997","09","Level 4 & Above","30 & Below","104.43","Q1 2013"
"1998","09","Level 4 & Above",">30 - 100","104.43","Q1 2013"
"1999","09","Level 4 & Above",">100 - 300","83.45","Q1 2013"
"2000","09","Level 4 & Above",">300","66.74","Q1 2013"
"2001","09","B1 & Below","30 & Below","387.50","Q2 2013"
"2002","09","B1 & Below",">30 - 100","324.18","Q2 2013"
"2003","09","B1 & Below",">100 - 300","291.64","Q2 2013"
"2004","09","B1 & Below",">300","182.98","Q2 2013"
"2005","09","Level 1","30 & Below","239.73","Q2 2013"
"2006","09","Level 1",">30 - 100","174.60","Q2 2013"
"2007","09","Level 1",">100 - 300","161.52","Q2 2013"
"2008","09","Level 1",">300","222.28","Q2 2013"
"2009","09","Level 2 & 3","30 & Below","119.73","Q2 2013"
"2010","09","Level 2 & 3",">30 - 100","122.67","Q2 2013"
"2011","09","Level 2 & 3",">100 - 300","134.60","Q2 2013"
"2012","09","Level 2 & 3",">300","118.73","Q2 2013"
"2013","09","Level 4 & Above","30 & Below","88.89","Q2 2013"
"2014","09","Level 4 & Above",">30 - 100","86.05","Q2 2013"
"2015","09","Level 4 & Above",">100 - 300","100.65","Q2 2013"
"2016","09","Level 4 & Above",">300","61.95","Q2 2013"
"2017","09","B1 & Below","30 & Below","371.91","Q3 2013"
"2018","09","B1 & Below",">30 - 100","323.94","Q3 2013"
"2019","09","B1 & Below",">100 - 300","297.92","Q3 2013"
"2020","09","B1 & Below",">300","226.04","Q3 2013"
"2021","09","Level 1","30 & Below","180.66","Q3 2013"
"2022","09","Level 1",">30 - 100","169.67","Q3 2013"
"2023","09","Level 1",">100 - 300","172.22","Q3 2013"
"2024","09","Level 1",">300","391.45","Q3 2013"
"2025","09","Level 2 & 3","30 & Below","111.55","Q3 2013"
"2026","09","Level 2 & 3",">30 - 100","127.54","Q3 2013"
"2027","09","Level 2 & 3",">100 - 300","127.00","Q3 2013"
"2028","09","Level 2 & 3",">300","76.86","Q3 2013"
"2029","09","Level 4 & Above","30 & Below","96.58","Q3 2013"
"2030","09","Level 4 & Above",">30 - 100","109.03","Q3 2013"
"2031","09","Level 4 & Above",">100 - 300","139.93","Q3 2013"
"2032","09","Level 4 & Above",">300","104.72","Q3 2013"
"2033","09","B1 & Below","30 & Below","236.56","Q4 2013"
"2034","09","B1 & Below",">30 - 100","389.88","Q4 2013"
"2035","09","B1 & Below",">100 - 300","317.54","Q4 2013"
"2036","09","B1 & Below",">300","260.49","Q4 2013"
"2037","09","Level 1","30 & Below","209.00","Q4 2013"
"2038","09","Level 1",">30 - 100","182.41","Q4 2013"
"2039","09","Level 1",">100 - 300","199.16","Q4 2013"
"2040","09","Level 1",">300","131.13","Q4 2013"
"2041","09","Level 2 & 3","30 & Below","148.68","Q4 2013"
"2042","09","Level 2 & 3",">30 - 100","128.16","Q4 2013"
"2043","09","Level 2 & 3",">100 - 300","102.77","Q4 2013"
"2044","09","Level 2 & 3",">300","148.47","Q4 2013"
"2045","09","Level 4 & Above","30 & Below","113.04","Q4 2013"
"2046","09","Level 4 & Above",">30 - 100","85.29","Q4 2013"
"2047","09","Level 4 & Above",">100 - 300","126.97","Q4 2013"
"2048","09","Level 4 & Above",">300","78.58","Q4 2013"
"2049","09","B1 & Below","30 & Below","172.54","Q1 2014"
"2050","09","B1 & Below",">30 - 100","187.48","Q1 2014"
"2051","09","B1 & Below",">100 - 300","333.66","Q1 2014"
"2052","09","B1 & Below",">300","93.12","Q1 2014"
"2053","09","Level 1","30 & Below","215.20","Q1 2014"
"2054","09","Level 1",">30 - 100","180.07","Q1 2014"
"2055","09","Level 1",">100 - 300","209.94","Q1 2014"
"2056","09","Level 1",">300","80.73","Q1 2014"
"2057","09","Level 2 & 3","30 & Below","122.15","Q1 2014"
"2058","09","Level 2 & 3",">30 - 100","136.36","Q1 2014"
"2059","09","Level 2 & 3",">100 - 300","157.61","Q1 2014"
"2060","09","Level 2 & 3",">300","102.25","Q1 2014"
"2061","09","Level 4 & Above","30 & Below","98.33","Q1 2014"
"2062","09","Level 4 & Above",">30 - 100","97.01","Q1 2014"
"2063","09","Level 4 & Above",">100 - 300","102.25","Q1 2014"
"2064","09","Level 4 & Above",">300","95.80","Q1 2014"
"2065","09","B1 & Below","30 & Below","387.16","Q2 2014"
"2066","09","B1 & Below",">30 - 100","258.49","Q2 2014"
"2067","09","B1 & Below",">100 - 300","269.11","Q2 2014"
"2068","09","B1 & Below",">300","80.60","Q2 2014"
"2069","09","Level 1","30 & Below","234.63","Q2 2014"
"2070","09","Level 1",">30 - 100","139.85","Q2 2014"
"2071","09","Level 1",">100 - 300","188.37","Q2 2014"
"2072","09","Level 1",">300","169.07","Q2 2014"
"2073","09","Level 2 & 3","30 & Below","94.97","Q2 2014"
"2074","09","Level 2 & 3",">30 - 100","113.44","Q2 2014"
"2075","09","Level 2 & 3",">100 - 300","101.08","Q2 2014"
"2076","09","Level 2 & 3",">300","149.62","Q2 2014"
"2077","09","Level 4 & Above","30 & Below","107.67","Q2 2014"
"2078","09","Level 4 & Above",">30 - 100","91.48","Q2 2014"
"2079","09","Level 4 & Above",">100 - 300","81.37","Q2 2014"
"2080","09","Level 4 & Above",">300","111.59","Q2 2014"
"2081","09","B1 & Below","30 & Below","209.09","Q3 2014"
"2082","09","B1 & Below",">30 - 100","142.86","Q3 2014"
"2083","09","B1 & Below",">100 - 300","178.68","Q3 2014"
"2084","09","B1 & Below",">300","144.79","Q3 2014"
"2085","09","Level 1","30 & Below","209.52","Q3 2014"
"2086","09","Level 1",">30 - 100","150.97","Q3 2014"
"2087","09","Level 1",">100 - 300","159.19","Q3 2014"
"2088","09","Level 1",">300","125.14","Q3 2014"
"2089","09","Level 2 & 3","30 & Below","135.07","Q3 2014"
"2090","09","Level 2 & 3",">30 - 100","129.34","Q3 2014"
"2091","09","Level 2 & 3",">100 - 300","106.56","Q3 2014"
"2092","09","Level 2 & 3",">300","78.04","Q3 2014"
"2093","09","Level 4 & Above","30 & Below","100.00","Q3 2014"
"2094","09","Level 4 & Above",">30 - 100","101.14","Q3 2014"
"2095","09","Level 4 & Above",">100 - 300","78.89","Q3 2014"
"2096","09","Level 4 & Above",">300","NA","Q3 2014"
"2097","09","B1 & Below","30 & Below","174.57","Q4 2014"
"2098","09","B1 & Below",">30 - 100","172.10","Q4 2014"
"2099","09","B1 & Below",">100 - 300","269.65","Q4 2014"
"2100","09","B1 & Below",">300","129.63","Q4 2014"
"2101","09","Level 1","30 & Below","214.67","Q4 2014"
"2102","09","Level 1",">30 - 100","166.67","Q4 2014"
"2103","09","Level 1",">100 - 300","172.18","Q4 2014"
"2104","09","Level 1",">300","153.00","Q4 2014"
"2105","09","Level 2 & 3","30 & Below","148.15","Q4 2014"
"2106","09","Level 2 & 3",">30 - 100","113.00","Q4 2014"
"2107","09","Level 2 & 3",">100 - 300","118.45","Q4 2014"
"2108","09","Level 2 & 3",">300","68.14","Q4 2014"
"2109","09","Level 4 & Above","30 & Below","113.79","Q4 2014"
"2110","09","Level 4 & Above",">30 - 100","94.74","Q4 2014"
"2111","09","Level 4 & Above",">100 - 300","118.38","Q4 2014"
"2112","09","Level 4 & Above",">300","147.62","Q4 2014"
"2113","09","B1 & Below","30 & Below","213.70","Q1 2015"
"2114","09","B1 & Below",">30 - 100","328.71","Q1 2015"
"2115","09","B1 & Below",">100 - 300","248.36","Q1 2015"
"2116","09","B1 & Below",">300","84.52","Q1 2015"
"2117","09","Level 1","30 & Below","182.36","Q1 2015"
"2118","09","Level 1",">30 - 100","193.73","Q1 2015"
"2119","09","Level 1",">100 - 300","176.71","Q1 2015"
"2120","09","Level 1",">300","157.63","Q1 2015"
"2121","09","Level 2 & 3","30 & Below","120.62","Q1 2015"
"2122","09","Level 2 & 3",">30 - 100","143.18","Q1 2015"
"2123","09","Level 2 & 3",">100 - 300","126.16","Q1 2015"
"2124","09","Level 2 & 3",">300","78.12","Q1 2015"
"2125","09","Level 4 & Above","30 & Below","105.38","Q1 2015"
"2126","09","Level 4 & Above",">30 - 100","111.96","Q1 2015"
"2127","09","Level 4 & Above",">100 - 300","104.38","Q1 2015"
"2128","09","Level 4 & Above",">300","91.49","Q1 2015"
"2129","09","B1 & Below","30 & Below","402.68","Q2 2015"
"2130","09","B1 & Below",">30 - 100","434.34","Q2 2015"
"2131","09","B1 & Below",">100 - 300","325.61","Q2 2015"
"2132","09","B1 & Below",">300","118.40","Q2 2015"
"2133","09","Level 1","30 & Below","240.00","Q2 2015"
"2134","09","Level 1",">30 - 100","186.29","Q2 2015"
"2135","09","Level 1",">100 - 300","176.53","Q2 2015"
"2136","09","Level 1",">300","121.30","Q2 2015"
"2137","09","Level 2 & 3","30 & Below","127.86","Q2 2015"
"2138","09","Level 2 & 3",">30 - 100","115.70","Q2 2015"
"2139","09","Level 2 & 3",">100 - 300","111.68","Q2 2015"
"2140","09","Level 2 & 3",">300","124.13","Q2 2015"
"2141","09","Level 4 & Above","30 & Below","97.94","Q2 2015"
"2142","09","Level 4 & Above",">30 - 100","105.82","Q2 2015"
"2143","09","Level 4 & Above",">100 - 300","124.45","Q2 2015"
"2144","09","Level 4 & Above",">300","53.82","Q2 2015"
"2145","09","B1 & Below","30 & Below","312.17","Q3 2015"
"2146","09","B1 & Below",">30 - 100","150.82","Q3 2015"
"2147","09","B1 & Below",">100 - 300","241.69","Q3 2015"
"2148","09","B1 & Below",">300","NA","Q3 2015"
"2149","09","Level 1","30 & Below","193.62","Q3 2015"
"2150","09","Level 1",">30 - 100","147.51","Q3 2015"
"2151","09","Level 1",">100 - 300","107.36","Q3 2015"
"2152","09","Level 1",">300","208.10","Q3 2015"
"2153","09","Level 2 & 3","30 & Below","107.08","Q3 2015"
"2154","09","Level 2 & 3",">30 - 100","124.99","Q3 2015"
"2155","09","Level 2 & 3",">100 - 300","124.29","Q3 2015"
"2156","09","Level 2 & 3",">300","61.35","Q3 2015"
"2157","09","Level 4 & Above","30 & Below","127.62","Q3 2015"
"2158","09","Level 4 & Above",">30 - 100","95.00","Q3 2015"
"2159","09","Level 4 & Above",">100 - 300","73.52","Q3 2015"
"2160","09","Level 4 & Above",">300","71.84","Q3 2015"
"2161","09","B1 & Below","30 & Below","263.89","Q4 2015"
"2162","09","B1 & Below",">30 - 100","197.37","Q4 2015"
"2163","09","B1 & Below",">100 - 300","398.27","Q4 2015"
"2164","09","B1 & Below",">300","185.14","Q4 2015"
"2165","09","Level 1","30 & Below","202.10","Q4 2015"
"2166","09","Level 1",">30 - 100","153.28","Q4 2015"
"2167","09","Level 1",">100 - 300","193.76","Q4 2015"
"2168","09","Level 1",">300","150.38","Q4 2015"
"2169","09","Level 2 & 3","30 & Below","138.75","Q4 2015"
"2170","09","Level 2 & 3",">30 - 100","86.41","Q4 2015"
"2171","09","Level 2 & 3",">100 - 300","96.88","Q4 2015"
"2172","09","Level 2 & 3",">300","58.14","Q4 2015"
"2173","09","Level 4 & Above","30 & Below","120.00","Q4 2015"
"2174","09","Level 4 & Above",">30 - 100","86.11","Q4 2015"
"2175","09","Level 4 & Above",">100 - 300","89.32","Q4 2015"
"2176","09","Level 4 & Above",">300","NA","Q4 2015"
"2177","09","B1 & Below","30 & Below","237.50","Q1 2016"
"2178","09","B1 & Below",">30 - 100","234.38","Q1 2016"
"2179","09","B1 & Below",">100 - 300","236.81","Q1 2016"
"2180","09","B1 & Below",">300","NA","Q1 2016"
"2181","09","Level 1","30 & Below","183.33","Q1 2016"
"2182","09","Level 1",">30 - 100","139.89","Q1 2016"
"2183","09","Level 1",">100 - 300","175.21","Q1 2016"
"2184","09","Level 1",">300","149.35","Q1 2016"
"2185","09","Level 2 & 3","30 & Below","108.70","Q1 2016"
"2186","09","Level 2 & 3",">30 - 100","96.77","Q1 2016"
"2187","09","Level 2 & 3",">100 - 300","122.46","Q1 2016"
"2188","09","Level 2 & 3",">300","62.43","Q1 2016"
"2189","09","Level 4 & Above","30 & Below","88.04","Q1 2016"
"2190","09","Level 4 & Above",">30 - 100","93.69","Q1 2016"
"2191","09","Level 4 & Above",">100 - 300","85.02","Q1 2016"
"2192","09","Level 4 & Above",">300","64.59","Q1 2016"
"2193","09","B1 & Below","30 & Below","517.01","Q2 2016"
"2194","09","B1 & Below",">30 - 100","352.92","Q2 2016"
"2195","09","B1 & Below",">100 - 300","185.66","Q2 2016"
"2196","09","B1 & Below",">300","236.79","Q2 2016"
"2197","09","Level 1","30 & Below","227.27","Q2 2016"
"2198","09","Level 1",">30 - 100","162.55","Q2 2016"
"2199","09","Level 1",">100 - 300","112.92","Q2 2016"
"2200","09","Level 1",">300","172.22","Q2 2016"
"2201","09","Level 2 & 3","30 & Below","107.14","Q2 2016"
"2202","09","Level 2 & 3",">30 - 100","107.63","Q2 2016"
"2203","09","Level 2 & 3",">100 - 300","88.59","Q2 2016"
"2204","09","Level 2 & 3",">300","104.44","Q2 2016"
"2205","09","Level 4 & Above","30 & Below","97.14","Q2 2016"
"2206","09","Level 4 & Above",">30 - 100","104.96","Q2 2016"
"2207","09","Level 4 & Above",">100 - 300","77.51","Q2 2016"
"2208","09","Level 4 & Above",">300","59.79","Q2 2016"
"2209","09","B1 & Below","30 & Below","172.27","Q3 2016"
"2210","09","B1 & Below",">30 - 100","269.53","Q3 2016"
"2211","09","B1 & Below",">100 - 300","135.81","Q3 2016"
"2212","09","B1 & Below",">300","84.65","Q3 2016"
"2213","09","Level 1","30 & Below","166.97","Q3 2016"
"2214","09","Level 1",">30 - 100","143.10","Q3 2016"
"2215","09","Level 1",">100 - 300","89.67","Q3 2016"
"2216","09","Level 1",">300","86.29","Q3 2016"
"2217","09","Level 2 & 3","30 & Below","87.50","Q3 2016"
"2218","09","Level 2 & 3",">30 - 100","95.40","Q3 2016"
"2219","09","Level 2 & 3",">100 - 300","118.41","Q3 2016"
"2220","09","Level 2 & 3",">300","NA","Q3 2016"
"2221","09","Level 4 & Above","30 & Below","91.30","Q3 2016"
"2222","09","Level 4 & Above",">30 - 100","83.18","Q3 2016"
"2223","09","Level 4 & Above",">100 - 300","91.89","Q3 2016"
"2224","09","Level 4 & Above",">300","69.54","Q3 2016"
"2225","09","B1 & Below","30 & Below","279.34","Q4 2016"
"2226","09","B1 & Below",">30 - 100","610.71","Q4 2016"
"2227","09","B1 & Below",">100 - 300","NA","Q4 2016"
"2228","09","B1 & Below",">300","NA","Q4 2016"
"2229","09","Level 1","30 & Below","212.62","Q4 2016"
"2230","09","Level 1",">30 - 100","162.90","Q4 2016"
"2231","09","Level 1",">100 - 300","134.54","Q4 2016"
"2232","09","Level 1",">300","NA","Q4 2016"
"2233","09","Level 2 & 3","30 & Below","102.78","Q4 2016"
"2234","09","Level 2 & 3",">30 - 100","104.58","Q4 2016"
"2235","09","Level 2 & 3",">100 - 300","95.74","Q4 2016"
"2236","09","Level 2 & 3",">300","51.01","Q4 2016"
"2237","09","Level 4 & Above","30 & Below","96.88","Q4 2016"
"2238","09","Level 4 & Above",">30 - 100","102.31","Q4 2016"
"2239","09","Level 4 & Above",">100 - 300","70.17","Q4 2016"
"2240","09","Level 4 & Above",">300","98.70","Q4 2016"
"2241","09","B1 & Below","30 & Below","176.92","Q1 2017"
"2242","09","B1 & Below",">30 - 100","172.09","Q1 2017"
"2243","09","B1 & Below",">100 - 300","249.94","Q1 2017"
"2244","09","B1 & Below",">300","111.35","Q1 2017"
"2245","09","Level 1","30 & Below","199.80","Q1 2017"
"2246","09","Level 1",">30 - 100","139.44","Q1 2017"
"2247","09","Level 1",">100 - 300","111.05","Q1 2017"
"2248","09","Level 1",">300","132.18","Q1 2017"
"2249","09","Level 2 & 3","30 & Below","121.32","Q1 2017"
"2250","09","Level 2 & 3",">30 - 100","105.26","Q1 2017"
"2251","09","Level 2 & 3",">100 - 300","100.13","Q1 2017"
"2252","09","Level 2 & 3",">300","150.69","Q1 2017"
"2253","09","Level 4 & Above","30 & Below","115.87","Q1 2017"
"2254","09","Level 4 & Above",">30 - 100","91.06","Q1 2017"
"2255","09","Level 4 & Above",">100 - 300","68.67","Q1 2017"
"2256","09","Level 4 & Above",">300","75.10","Q1 2017"
"2257","09","B1 & Below","30 & Below","344.31","Q2 2017"
"2258","09","B1 & Below",">30 - 100","319.64","Q2 2017"
"2259","09","B1 & Below",">100 - 300","266.18","Q2 2017"
"2260","09","B1 & Below",">300","140.52","Q2 2017"
"2261","09","Level 1","30 & Below","195.65","Q2 2017"
"2262","09","Level 1",">30 - 100","144.06","Q2 2017"
"2263","09","Level 1",">100 - 300","159.22","Q2 2017"
"2264","09","Level 1",">300","71.04","Q2 2017"
"2265","09","Level 2 & 3","30 & Below","94.84","Q2 2017"
"2266","09","Level 2 & 3",">30 - 100","101.43","Q2 2017"
"2267","09","Level 2 & 3",">100 - 300","137.74","Q2 2017"
"2268","09","Level 2 & 3",">300","122.02","Q2 2017"
"2269","09","Level 4 & Above","30 & Below","95.20","Q2 2017"
"2270","09","Level 4 & Above",">30 - 100","92.23","Q2 2017"
"2271","09","Level 4 & Above",">100 - 300","89.32","Q2 2017"
"2272","09","Level 4 & Above",">300","90.09","Q2 2017"
"2273","09","B1 & Below","30 & Below","212.70","Q3 2017"
"2274","09","B1 & Below",">30 - 100","255.32","Q3 2017"
"2275","09","B1 & Below",">100 - 300","172.48","Q3 2017"
"2276","09","B1 & Below",">300","166.84","Q3 2017"
"2277","09","Level 1","30 & Below","140.26","Q3 2017"
"2278","09","Level 1",">30 - 100","149.98","Q3 2017"
