"URBAN REDEVELOPMENT AUTHORITY - Rental Contracts of Private Retail Properties"

"S/N","Postal District","Floor Level","Floor Area (Sqm)","Median Rent (Sqm)","Reference Period"
"2282","04","Level 2 & 3",">30 - 100","165.84","Q3 2017"
"2283","04","Level 2 & 3",">100 - 300","173.63","Q3 2017"
"2284","04","Level 2 & 3",">300","NA","Q3 2017"
"2285","04","Level 4 & Above","30 & Below","NA","Q3 2017"
"2286","04","Level 4 & Above",">30 - 100","NA","Q3 2017"
"2287","04","Level 4 & Above",">100 - 300","NA","Q3 2017"
"2288","04","Level 4 & Above",">300","NA","Q3 2017"
"2289","04","B1 & Below","30 & Below","NA","Q4 2017"
"2290","04","B1 & Below",">30 - 100","321.21","Q4 2017"
"2291","04","B1 & Below",">100 - 300","NA","Q4 2017"
"2292","04","B1 & Below",">300","NA","Q4 2017"
"2293","04","Level 1","30 & Below","236.79","Q4 2017"
"2294","04","Level 1",">30 - 100","318.39","Q4 2017"
"2295","04","Level 1",">100 - 300","216.67","Q4 2017"
"2296","04","Level 1",">300","133.91","Q4 2017"
"2297","04","Level 2 & 3","30 & Below","NA","Q4 2017"
"2298","04","Level 2 & 3",">30 - 100","183.17","Q4 2017"
"2299","04","Level 2 & 3",">100 - 300","101.02","Q4 2017"
"2300","04","Level 2 & 3",">300","81.83","Q4 2017"
"2301","04","Level 4 & Above","30 & Below","NA","Q4 2017"
"2302","04","Level 4 & Above",">30 - 100","NA","Q4 2017"
"2303","04","Level 4 & Above",">100 - 300","NA","Q4 2017"
"2304","04","Level 4 & Above",">300","NA","Q4 2017"
"2305","04","B1 & Below","30 & Below","770.83","Q1 2018"
"2306","04","B1 & Below",">30 - 100","NA","Q1 2018"
"2307","04","B1 & Below",">100 - 300","222.03","Q1 2018"
"2308","04","B1 & Below",">300","NA","Q1 2018"
"2309","04","Level 1","30 & Below","NA","Q1 2018"
"2310","04","Level 1",">30 - 100","292.60","Q1 2018"
"2311","04","Level 1",">100 - 300","216.01","Q1 2018"
"2312","04","Level 1",">300","87.17","Q1 2018"
"2313","04","Level 2 & 3","30 & Below","373.77","Q1 2018"
"2314","04","Level 2 & 3",">30 - 100","257.16","Q1 2018"
"2315","04","Level 2 & 3",">100 - 300","215.01","Q1 2018"
"2316","04","Level 2 & 3",">300","114.00","Q1 2018"
"2317","04","Level 4 & Above","30 & Below","NA","Q1 2018"
"2318","04","Level 4 & Above",">30 - 100","NA","Q1 2018"
"2319","04","Level 4 & Above",">100 - 300","NA","Q1 2018"
"2320","04","Level 4 & Above",">300","NA","Q1 2018"
"2321","04","B1 & Below","30 & Below","958.33","Q2 2018"
"2322","04","B1 & Below",">30 - 100","423.52","Q2 2018"
"2323","04","B1 & Below",">100 - 300","214.33","Q2 2018"
"2324","04","B1 & Below",">300","NA","Q2 2018"
"2325","04","Level 1","30 & Below","NA","Q2 2018"
"2326","04","Level 1",">30 - 100","282.95","Q2 2018"
"2327","04","Level 1",">100 - 300","175.12","Q2 2018"
"2328","04","Level 1",">300","144.79","Q2 2018"
"2329","04","Level 2 & 3","30 & Below","281.52","Q2 2018"
"2330","04","Level 2 & 3",">30 - 100","275.56","Q2 2018"
"2331","04","Level 2 & 3",">100 - 300","176.41","Q2 2018"
"2332","04","Level 2 & 3",">300","103.02","Q2 2018"
"2333","04","Level 4 & Above","30 & Below","NA","Q2 2018"
"2334","04","Level 4 & Above",">30 - 100","NA","Q2 2018"
"2335","04","Level 4 & Above",">100 - 300","NA","Q2 2018"
"2336","04","Level 4 & Above",">300","NA","Q2 2018"
"2337","04","B1 & Below","30 & Below","NA","Q3 2018"
"2338","04","B1 & Below",">30 - 100","NA","Q3 2018"
"2339","04","B1 & Below",">100 - 300","NA","Q3 2018"
"2340","04","B1 & Below",">300","NA","Q3 2018"
"2341","04","Level 1","30 & Below","NA","Q3 2018"
"2342","04","Level 1",">30 - 100","309.50","Q3 2018"
"2343","04","Level 1",">100 - 300","189.99","Q3 2018"
"2344","04","Level 1",">300","148.42","Q3 2018"
"2345","04","Level 2 & 3","30 & Below","335.52","Q3 2018"
"2346","04","Level 2 & 3",">30 - 100","275.81","Q3 2018"
"2347","04","Level 2 & 3",">100 - 300","166.82","Q3 2018"
"2348","04","Level 2 & 3",">300","NA","Q3 2018"
"2349","04","Level 4 & Above","30 & Below","NA","Q3 2018"
"2350","04","Level 4 & Above",">30 - 100","NA","Q3 2018"
"2351","04","Level 4 & Above",">100 - 300","NA","Q3 2018"
"2352","04","Level 4 & Above",">300","NA","Q3 2018"
"2353","04","B1 & Below","30 & Below","NA","Q4 2018"
"2354","04","B1 & Below",">30 - 100","NA","Q4 2018"
"2355","04","B1 & Below",">100 - 300","NA","Q4 2018"
"2356","04","B1 & Below",">300","NA","Q4 2018"
"2357","04","Level 1","30 & Below","NA","Q4 2018"
"2358","04","Level 1",">30 - 100","364.41","Q4 2018"
"2359","04","Level 1",">100 - 300","328.82","Q4 2018"
"2360","04","Level 1",">300","177.27","Q4 2018"
"2361","04","Level 2 & 3","30 & Below","NA","Q4 2018"
"2362","04","Level 2 & 3",">30 - 100","269.43","Q4 2018"
"2363","04","Level 2 & 3",">100 - 300","156.90","Q4 2018"
"2364","04","Level 2 & 3",">300","167.34","Q4 2018"
"2365","04","Level 4 & Above","30 & Below","NA","Q4 2018"
"2366","04","Level 4 & Above",">30 - 100","NA","Q4 2018"
"2367","04","Level 4 & Above",">100 - 300","NA","Q4 2018"
"2368","04","Level 4 & Above",">300","NA","Q4 2018"
"2369","04","B1 & Below","30 & Below","840.67","Q1 2019"
"2370","04","B1 & Below",">30 - 100","429.88","Q1 2019"
"2371","04","B1 & Below",">100 - 300","NA","Q1 2019"
"2372","04","B1 & Below",">300","NA","Q1 2019"
"2373","04","Level 1","30 & Below","279.03","Q1 2019"
"2374","04","Level 1",">30 - 100","211.73","Q1 2019"
"2375","04","Level 1",">100 - 300","195.95","Q1 2019"
"2376","04","Level 1",">300","108.46","Q1 2019"
"2377","04","Level 2 & 3","30 & Below","NA","Q1 2019"
"2378","04","Level 2 & 3",">30 - 100","256.71","Q1 2019"
"2379","04","Level 2 & 3",">100 - 300","151.46","Q1 2019"
"2380","04","Level 2 & 3",">300","153.83","Q1 2019"
"2381","04","Level 4 & Above","30 & Below","NA","Q1 2019"
"2382","04","Level 4 & Above",">30 - 100","NA","Q1 2019"
"2383","04","Level 4 & Above",">100 - 300","NA","Q1 2019"
"2384","04","Level 4 & Above",">300","NA","Q1 2019"
"2385","04","B1 & Below","30 & Below","895.29","Q2 2019"
"2386","04","B1 & Below",">30 - 100","NA","Q2 2019"
"2387","04","B1 & Below",">100 - 300","NA","Q2 2019"
"2388","04","B1 & Below",">300","NA","Q2 2019"
"2389","04","Level 1","30 & Below","445.47","Q2 2019"
"2390","04","Level 1",">30 - 100","188.92","Q2 2019"
"2391","04","Level 1",">100 - 300","195.25","Q2 2019"
"2392","04","Level 1",">300","265.16","Q2 2019"
"2393","04","Level 2 & 3","30 & Below","NA","Q2 2019"
"2394","04","Level 2 & 3",">30 - 100","193.76","Q2 2019"
"2395","04","Level 2 & 3",">100 - 300","256.97","Q2 2019"
"2396","04","Level 2 & 3",">300","NA","Q2 2019"
"2397","04","Level 4 & Above","30 & Below","NA","Q2 2019"
"2398","04","Level 4 & Above",">30 - 100","NA","Q2 2019"
"2399","04","Level 4 & Above",">100 - 300","NA","Q2 2019"
"2400","04","Level 4 & Above",">300","NA","Q2 2019"
"2401","04","B1 & Below","30 & Below","NA","Q3 2019"
"2402","04","B1 & Below",">30 - 100","NA","Q3 2019"
"2403","04","B1 & Below",">100 - 300","NA","Q3 2019"
"2404","04","B1 & Below",">300","NA","Q3 2019"
"2405","04","Level 1","30 & Below","687.10","Q3 2019"
"2406","04","Level 1",">30 - 100","266.45","Q3 2019"
"2407","04","Level 1",">100 - 300","NA","Q3 2019"
"2408","04","Level 1",">300","NA","Q3 2019"
"2409","04","Level 2 & 3","30 & Below","231.70","Q3 2019"
"2410","04","Level 2 & 3",">30 - 100","258.68","Q3 2019"
"2411","04","Level 2 & 3",">100 - 300","198.85","Q3 2019"
"2412","04","Level 2 & 3",">300","114.38","Q3 2019"
"2413","04","Level 4 & Above","30 & Below","NA","Q3 2019"
"2414","04","Level 4 & Above",">30 - 100","NA","Q3 2019"
"2415","04","Level 4 & Above",">100 - 300","NA","Q3 2019"
"2416","04","Level 4 & Above",">300","NA","Q3 2019"
"2417","04","B1 & Below","30 & Below","NA","Q4 2019"
"2418","04","B1 & Below",">30 - 100","NA","Q4 2019"
"2419","04","B1 & Below",">100 - 300","NA","Q4 2019"
"2420","04","B1 & Below",">300","NA","Q4 2019"
"2421","04","Level 1","30 & Below","NA","Q4 2019"
"2422","04","Level 1",">30 - 100","286.17","Q4 2019"
"2423","04","Level 1",">100 - 300","132.51","Q4 2019"
"2424","04","Level 1",">300","109.49","Q4 2019"
"2425","04","Level 2 & 3","30 & Below","129.14","Q4 2019"
"2426","04","Level 2 & 3",">30 - 100","161.46","Q4 2019"
"2427","04","Level 2 & 3",">100 - 300","144.00","Q4 2019"
"2428","04","Level 2 & 3",">300","NA","Q4 2019"
"2429","04","Level 4 & Above","30 & Below","NA","Q4 2019"
"2430","04","Level 4 & Above",">30 - 100","NA","Q4 2019"
"2431","04","Level 4 & Above",">100 - 300","NA","Q4 2019"
"2432","04","Level 4 & Above",">300","NA","Q4 2019"
"2433","04","B1 & Below","30 & Below","NA","Q1 2020"
"2434","04","B1 & Below",">30 - 100","NA","Q1 2020"
"2435","04","B1 & Below",">100 - 300","NA","Q1 2020"
"2436","04","B1 & Below",">300","NA","Q1 2020"
"2437","04","Level 1","30 & Below","NA","Q1 2020"
"2438","04","Level 1",">30 - 100","NA","Q1 2020"
"2439","04","Level 1",">100 - 300","267.43","Q1 2020"
"2440","04","Level 1",">300","NA","Q1 2020"
"2441","04","Level 2 & 3","30 & Below","185.67","Q1 2020"
"2442","04","Level 2 & 3",">30 - 100","225.09","Q1 2020"
"2443","04","Level 2 & 3",">100 - 300","139.86","Q1 2020"
"2444","04","Level 2 & 3",">300","NA","Q1 2020"
"2445","04","Level 4 & Above","30 & Below","NA","Q1 2020"
"2446","04","Level 4 & Above",">30 - 100","NA","Q1 2020"
"2447","04","Level 4 & Above",">100 - 300","NA","Q1 2020"
"2448","04","Level 4 & Above",">300","NA","Q1 2020"
"2449","04","B1 & Below","30 & Below","NA","Q2 2020"
"2450","04","B1 & Below",">30 - 100","NA","Q2 2020"
"2451","04","B1 & Below",">100 - 300","NA","Q2 2020"
"2452","04","B1 & Below",">300","NA","Q2 2020"
"2453","04","Level 1","30 & Below","NA","Q2 2020"
"2454","04","Level 1",">30 - 100","NA","Q2 2020"
"2455","04","Level 1",">100 - 300","NA","Q2 2020"
"2456","04","Level 1",">300","NA","Q2 2020"
"2457","04","Level 2 & 3","30 & Below","NA","Q2 2020"
"2458","04","Level 2 & 3",">30 - 100","107.64","Q2 2020"
"2459","04","Level 2 & 3",">100 - 300","NA","Q2 2020"
"2460","04","Level 2 & 3",">300","NA","Q2 2020"
"2461","04","Level 4 & Above","30 & Below","NA","Q2 2020"
"2462","04","Level 4 & Above",">30 - 100","NA","Q2 2020"
"2463","04","Level 4 & Above",">100 - 300","NA","Q2 2020"
"2464","04","Level 4 & Above",">300","NA","Q2 2020"
"2465","04","B1 & Below","30 & Below","NA","Q3 2020"
"2466","04","B1 & Below",">30 - 100","NA","Q3 2020"
"2467","04","B1 & Below",">100 - 300","NA","Q3 2020"
"2468","04","B1 & Below",">300","NA","Q3 2020"
"2469","04","Level 1","30 & Below","NA","Q3 2020"
"2470","04","Level 1",">30 - 100","110.31","Q3 2020"
"2471","04","Level 1",">100 - 300","186.90","Q3 2020"
"2472","04","Level 1",">300","NA","Q3 2020"
"2473","04","Level 2 & 3","30 & Below","NA","Q3 2020"
"2474","04","Level 2 & 3",">30 - 100","148.23","Q3 2020"
"2475","04","Level 2 & 3",">100 - 300","111.81","Q3 2020"
"2476","04","Level 2 & 3",">300","81.15","Q3 2020"
"2477","04","Level 4 & Above","30 & Below","NA","Q3 2020"
"2478","04","Level 4 & Above",">30 - 100","NA","Q3 2020"
"2479","04","Level 4 & Above",">100 - 300","NA","Q3 2020"
"2480","04","Level 4 & Above",">300","NA","Q3 2020"
"2481","04","B1 & Below","30 & Below","525.00","Q4 2020"
"2482","04","B1 & Below",">30 - 100","NA","Q4 2020"
"2483","04","B1 & Below",">100 - 300","NA","Q4 2020"
"2484","04","B1 & Below",">300","NA","Q4 2020"
"2485","04","Level 1","30 & Below","93.54","Q4 2020"
"2486","04","Level 1",">30 - 100","166.84","Q4 2020"
"2487","04","Level 1",">100 - 300","130.83","Q4 2020"
"2488","04","Level 1",">300","49.40","Q4 2020"
"2489","04","Level 2 & 3","30 & Below","142.97","Q4 2020"
"2490","04","Level 2 & 3",">30 - 100","170.61","Q4 2020"
"2491","04","Level 2 & 3",">100 - 300","164.45","Q4 2020"
"2492","04","Level 2 & 3",">300","131.17","Q4 2020"
"2493","04","Level 4 & Above","30 & Below","NA","Q4 2020"
"2494","04","Level 4 & Above",">30 - 100","NA","Q4 2020"
"2495","04","Level 4 & Above",">100 - 300","NA","Q4 2020"
"2496","04","Level 4 & Above",">300","NA","Q4 2020"
"2497","04","B1 & Below","30 & Below","841.67","Q1 2021"
"2498","04","B1 & Below",">30 - 100","NA","Q1 2021"
"2499","04","B1 & Below",">100 - 300","NA","Q1 2021"
"2500","04","B1 & Below",">300","NA","Q1 2021"
"2501","04","Level 1","30 & Below","333.33","Q1 2021"
"2502","04","Level 1",">30 - 100","289.57","Q1 2021"
"2503","04","Level 1",">100 - 300","74.00","Q1 2021"
"2504","04","Level 1",">300","NA","Q1 2021"
"2505","04","Level 2 & 3","30 & Below","NA","Q1 2021"
"2506","04","Level 2 & 3",">30 - 100","132.22","Q1 2021"
"2507","04","Level 2 & 3",">100 - 300","148.48","Q1 2021"
"2508","04","Level 2 & 3",">300","NA","Q1 2021"
"2509","04","Level 4 & Above","30 & Below","NA","Q1 2021"
"2510","04","Level 4 & Above",">30 - 100","NA","Q1 2021"
"2511","04","Level 4 & Above",">100 - 300","NA","Q1 2021"
"2512","04","Level 4 & Above",">300","NA","Q1 2021"
"2513","04","B1 & Below","30 & Below","835.42","Q2 2021"
"2514","04","B1 & Below",">30 - 100","NA","Q2 2021"
"2515","04","B1 & Below",">100 - 300","235.84","Q2 2021"
"2516","04","B1 & Below",">300","NA","Q2 2021"
"2517","04","Level 1","30 & Below","NA","Q2 2021"
"2518","04","Level 1",">30 - 100","297.84","Q2 2021"
"2519","04","Level 1",">100 - 300","277.08","Q2 2021"
"2520","04","Level 1",">300","57.21","Q2 2021"
"2521","04","Level 2 & 3","30 & Below","340.09","Q2 2021"
"2522","04","Level 2 & 3",">30 - 100","165.69","Q2 2021"
"2523","04","Level 2 & 3",">100 - 300","149.46","Q2 2021"
"2524","04","Level 2 & 3",">300","115.01","Q2 2021"
"2525","04","Level 4 & Above","30 & Below","NA","Q2 2021"
"2526","04","Level 4 & Above",">30 - 100","NA","Q2 2021"
"2527","04","Level 4 & Above",">100 - 300","NA","Q2 2021"
"2528","04","Level 4 & Above",">300","NA","Q2 2021"
"2529","04","B1 & Below","30 & Below","897.08","Q3 2021"
"2530","04","B1 & Below",">30 - 100","NA","Q3 2021"
"2531","04","B1 & Below",">100 - 300","266.03","Q3 2021"
"2532","04","B1 & Below",">300","NA","Q3 2021"
"2533","04","Level 1","30 & Below","NA","Q3 2021"
"2534","04","Level 1",">30 - 100","427.60","Q3 2021"
"2535","04","Level 1",">100 - 300","282.06","Q3 2021"
"2536","04","Level 1",">300","76.50","Q3 2021"
"2537","04","Level 2 & 3","30 & Below","540.52","Q3 2021"
"2538","04","Level 2 & 3",">30 - 100","348.93","Q3 2021"
"2539","04","Level 2 & 3",">100 - 300","179.45","Q3 2021"
"2540","04","Level 2 & 3",">300","115.35","Q3 2021"
"2541","04","Level 4 & Above","30 & Below","NA","Q3 2021"
"2542","04","Level 4 & Above",">30 - 100","NA","Q3 2021"
"2543","04","Level 4 & Above",">100 - 300","NA","Q3 2021"
"2544","04","Level 4 & Above",">300","NA","Q3 2021"
"2545","04","B1 & Below","30 & Below","NA","Q4 2021"
"2546","04","B1 & Below",">30 - 100","444.08","Q4 2021"
"2547","04","B1 & Below",">100 - 300","195.60","Q4 2021"
"2548","04","B1 & Below",">300","NA","Q4 2021"
"2549","04","Level 1","30 & Below","503.11","Q4 2021"
"2550","04","Level 1",">30 - 100","182.54","Q4 2021"
"2551","04","Level 1",">100 - 300","129.08","Q4 2021"
"2552","04","Level 1",">300","NA","Q4 2021"
"2553","04","Level 2 & 3","30 & Below","238.89","Q4 2021"
"2554","04","Level 2 & 3",">30 - 100","282.76","Q4 2021"
"2555","04","Level 2 & 3",">100 - 300","240.93","Q4 2021"
"2556","04","Level 2 & 3",">300","116.09","Q4 2021"
"2557","04","Level 4 & Above","30 & Below","NA","Q4 2021"
"2558","04","Level 4 & Above",">30 - 100","NA","Q4 2021"
"2559","04","Level 4 & Above",">100 - 300","NA","Q4 2021"
"2560","04","Level 4 & Above",">300","NA","Q4 2021"
"2561","05","B1 & Below","30 & Below","NA","Q1 2012"
"2562","05","B1 & Below",">30 - 100","NA","Q1 2012"
"2563","05","B1 & Below",">100 - 300","NA","Q1 2012"
"2564","05","B1 & Below",">300","NA","Q1 2012"
"2565","05","Level 1","30 & Below","NA","Q1 2012"
"2566","05","Level 1",">30 - 100","226.09","Q1 2012"
"2567","05","Level 1",">100 - 300","59.20","Q1 2012"
"2568","05","Level 1",">300","NA","Q1 2012"
"2569","05","Level 2 & 3","30 & Below","NA","Q1 2012"
"2570","05","Level 2 & 3",">30 - 100","102.25","Q1 2012"
"2571","05","Level 2 & 3",">100 - 300","NA","Q1 2012"
"2572","05","Level 2 & 3",">300","NA","Q1 2012"
"2573","05","Level 4 & Above","30 & Below","NA","Q1 2012"
"2574","05","Level 4 & Above",">30 - 100","NA","Q1 2012"
"2575","05","Level 4 & Above",">100 - 300","NA","Q1 2012"
"2576","05","Level 4 & Above",">300","NA","Q1 2012"
"2577","05","B1 & Below","30 & Below","NA","Q2 2012"
"2578","05","B1 & Below",">30 - 100","NA","Q2 2012"
"2579","05","B1 & Below",">100 - 300","NA","Q2 2012"
"2580","05","B1 & Below",">300","NA","Q2 2012"
"2581","05","Level 1","30 & Below","NA","Q2 2012"
"2582","05","Level 1",">30 - 100","69.98","Q2 2012"
"2583","05","Level 1",">100 - 300","49.52","Q2 2012"
"2584","05","Level 1",">300","NA","Q2 2012"
"2585","05","Level 2 & 3","30 & Below","NA","Q2 2012"
"2586","05","Level 2 & 3",">30 - 100","86.10","Q2 2012"
"2587","05","Level 2 & 3",">100 - 300","91.50","Q2 2012"
"2588","05","Level 2 & 3",">300","NA","Q2 2012"
"2589","05","Level 4 & Above","30 & Below","NA","Q2 2012"
"2590","05","Level 4 & Above",">30 - 100","NA","Q2 2012"
"2591","05","Level 4 & Above",">100 - 300","NA","Q2 2012"
"2592","05","Level 4 & Above",">300","NA","Q2 2012"
"2593","05","B1 & Below","30 & Below","NA","Q3 2012"
"2594","05","B1 & Below",">30 - 100","NA","Q3 2012"
"2595","05","B1 & Below",">100 - 300","NA","Q3 2012"
"2596","05","B1 & Below",">300","NA","Q3 2012"
"2597","05","Level 1","30 & Below","NA","Q3 2012"
"2598","05","Level 1",">30 - 100","94.72","Q3 2012"
"2599","05","Level 1",">100 - 300","55.98","Q3 2012"
"2600","05","Level 1",">300","NA","Q3 2012"
"2601","05","Level 2 & 3","30 & Below","167.09","Q3 2012"
"2602","05","Level 2 & 3",">30 - 100","160.45","Q3 2012"
"2603","05","Level 2 & 3",">100 - 300","NA","Q3 2012"
"2604","05","Level 2 & 3",">300","NA","Q3 2012"
"2605","05","Level 4 & Above","30 & Below","NA","Q3 2012"
"2606","05","Level 4 & Above",">30 - 100","NA","Q3 2012"
"2607","05","Level 4 & Above",">100 - 300","NA","Q3 2012"
"2608","05","Level 4 & Above",">300","NA","Q3 2012"
"2609","05","B1 & Below","30 & Below","NA","Q4 2012"
"2610","05","B1 & Below",">30 - 100","NA","Q4 2012"
"2611","05","B1 & Below",">100 - 300","NA","Q4 2012"
"2612","05","B1 & Below",">300","NA","Q4 2012"
"2613","05","Level 1","30 & Below","NA","Q4 2012"
"2614","05","Level 1",">30 - 100","NA","Q4 2012"
"2615","05","Level 1",">100 - 300","NA","Q4 2012"
"2616","05","Level 1",">300","NA","Q4 2012"
"2617","05","Level 2 & 3","30 & Below","NA","Q4 2012"
"2618","05","Level 2 & 3",">30 - 100","NA","Q4 2012"
"2619","05","Level 2 & 3",">100 - 300","NA","Q4 2012"
"2620","05","Level 2 & 3",">300","NA","Q4 2012"
"2621","05","Level 4 & Above","30 & Below","NA","Q4 2012"
"2622","05","Level 4 & Above",">30 - 100","NA","Q4 2012"
"2623","05","Level 4 & Above",">100 - 300","NA","Q4 2012"
"2624","05","Level 4 & Above",">300","NA","Q4 2012"
"2625","05","B1 & Below","30 & Below","NA","Q1 2013"
"2626","05","B1 & Below",">30 - 100","NA","Q1 2013"
"2627","05","B1 & Below",">100 - 300","NA","Q1 2013"
"2628","05","B1 & Below",">300","NA","Q1 2013"
"2629","05","Level 1","30 & Below","NA","Q1 2013"
"2630","05","Level 1",">30 - 100","96.91","Q1 2013"
"2631","05","Level 1",">100 - 300","NA","Q1 2013"
"2632","05","Level 1",">300","NA","Q1 2013"
"2633","05","Level 2 & 3","30 & Below","NA","Q1 2013"
"2634","05","Level 2 & 3",">30 - 100","89.66","Q1 2013"
"2635","05","Level 2 & 3",">100 - 300","84.49","Q1 2013"
"2636","05","Level 2 & 3",">300","NA","Q1 2013"
"2637","05","Level 4 & Above","30 & Below","NA","Q1 2013"
"2638","05","Level 4 & Above",">30 - 100","NA","Q1 2013"
"2639","05","Level 4 & Above",">100 - 300","NA","Q1 2013"
"2640","05","Level 4 & Above",">300","NA","Q1 2013"
"2641","05","B1 & Below","30 & Below","407.12","Q2 2013"
"2642","05","B1 & Below",">30 - 100","107.60","Q2 2013"
"2643","05","B1 & Below",">100 - 300","NA","Q2 2013"
"2644","05","B1 & Below",">300","NA","Q2 2013"
"2645","05","Level 1","30 & Below","NA","Q2 2013"
"2646","05","Level 1",">30 - 100","73.53","Q2 2013"
"2647","05","Level 1",">100 - 300","NA","Q2 2013"
"2648","05","Level 1",">300","NA","Q2 2013"
"2649","05","Level 2 & 3","30 & Below","NA","Q2 2013"
"2650","05","Level 2 & 3",">30 - 100","290.68","Q2 2013"
"2651","05","Level 2 & 3",">100 - 300","NA","Q2 2013"
"2652","05","Level 2 & 3",">300","NA","Q2 2013"
"2653","05","Level 4 & Above","30 & Below","NA","Q2 2013"
"2654","05","Level 4 & Above",">30 - 100","215.79","Q2 2013"
"2655","05","Level 4 & Above",">100 - 300","NA","Q2 2013"
"2656","05","Level 4 & Above",">300","NA","Q2 2013"
"2657","05","B1 & Below","30 & Below","451.06","Q3 2013"
"2658","05","B1 & Below",">30 - 100","NA","Q3 2013"
"2659","05","B1 & Below",">100 - 300","NA","Q3 2013"
"2660","05","B1 & Below",">300","NA","Q3 2013"
"2661","05","Level 1","30 & Below","172.21","Q3 2013"
"2662","05","Level 1",">30 - 100","107.65","Q3 2013"
"2663","05","Level 1",">100 - 300","NA","Q3 2013"
"2664","05","Level 1",">300","NA","Q3 2013"
"2665","05","Level 2 & 3","30 & Below","139.59","Q3 2013"
"2666","05","Level 2 & 3",">30 - 100","322.67","Q3 2013"
"2667","05","Level 2 & 3",">100 - 300","69.96","Q3 2013"
"2668","05","Level 2 & 3",">300","NA","Q3 2013"
"2669","05","Level 4 & Above","30 & Below","NA","Q3 2013"
"2670","05","Level 4 & Above",">30 - 100","246.54","Q3 2013"
"2671","05","Level 4 & Above",">100 - 300","NA","Q3 2013"
"2672","05","Level 4 & Above",">300","NA","Q3 2013"
"2673","05","B1 & Below","30 & Below","NA","Q4 2013"
"2674","05","B1 & Below",">30 - 100","NA","Q4 2013"
"2675","05","B1 & Below",">100 - 300","NA","Q4 2013"
"2676","05","B1 & Below",">300","NA","Q4 2013"
"2677","05","Level 1","30 & Below","205.68","Q4 2013"
"2678","05","Level 1",">30 - 100","104.41","Q4 2013"
"2679","05","Level 1",">100 - 300","101.89","Q4 2013"
"2680","05","Level 1",">300","NA","Q4 2013"
"2681","05","Level 2 & 3","30 & Below","NA","Q4 2013"
"2682","05","Level 2 & 3",">30 - 100","NA","Q4 2013"
"2683","05","Level 2 & 3",">100 - 300","NA","Q4 2013"
"2684","05","Level 2 & 3",">300","NA","Q4 2013"
"2685","05","Level 4 & Above","30 & Below","NA","Q4 2013"
"2686","05","Level 4 & Above",">30 - 100","NA","Q4 2013"
"2687","05","Level 4 & Above",">100 - 300","NA","Q4 2013"
"2688","05","Level 4 & Above",">300","NA","Q4 2013"
"2689","05","B1 & Below","30 & Below","NA","Q1 2014"
"2690","05","B1 & Below",">30 - 100","185.00","Q1 2014"
"2691","05","B1 & Below",">100 - 300","NA","Q1 2014"
"2692","05","B1 & Below",">300","NA","Q1 2014"
"2693","05","Level 1","30 & Below","NA","Q1 2014"
"2694","05","Level 1",">30 - 100","95.26","Q1 2014"
"2695","05","Level 1",">100 - 300","66.20","Q1 2014"
"2696","05","Level 1",">300","NA","Q1 2014"
"2697","05","Level 2 & 3","30 & Below","NA","Q1 2014"
"2698","05","Level 2 & 3",">30 - 100","NA","Q1 2014"
"2699","05","Level 2 & 3",">100 - 300","NA","Q1 2014"
"2700","05","Level 2 & 3",">300","NA","Q1 2014"
"2701","05","Level 4 & Above","30 & Below","NA","Q1 2014"
"2702","05","Level 4 & Above",">30 - 100","NA","Q1 2014"
"2703","05","Level 4 & Above",">100 - 300","NA","Q1 2014"
"2704","05","Level 4 & Above",">300","NA","Q1 2014"
"2705","05","B1 & Below","30 & Below","NA","Q2 2014"
"2706","05","B1 & Below",">30 - 100","NA","Q2 2014"
"2707","05","B1 & Below",">100 - 300","NA","Q2 2014"
"2708","05","B1 & Below",">300","NA","Q2 2014"
"2709","05","Level 1","30 & Below","147.06","Q2 2014"
"2710","05","Level 1",">30 - 100","99.14","Q2 2014"
"2711","05","Level 1",">100 - 300","NA","Q2 2014"
"2712","05","Level 1",">300","NA","Q2 2014"
"2713","05","Level 2 & 3","30 & Below","NA","Q2 2014"
"2714","05","Level 2 & 3",">30 - 100","258.83","Q2 2014"
"2715","05","Level 2 & 3",">100 - 300","96.87","Q2 2014"
"2716","05","Level 2 & 3",">300","NA","Q2 2014"
"2717","05","Level 4 & Above","30 & Below","NA","Q2 2014"
"2718","05","Level 4 & Above",">30 - 100","NA","Q2 2014"
"2719","05","Level 4 & Above",">100 - 300","NA","Q2 2014"
"2720","05","Level 4 & Above",">300","NA","Q2 2014"
"2721","05","B1 & Below","30 & Below","286.28","Q3 2014"
"2722","05","B1 & Below",">30 - 100","181.88","Q3 2014"
"2723","05","B1 & Below",">100 - 300","107.64","Q3 2014"
"2724","05","B1 & Below",">300","NA","Q3 2014"
"2725","05","Level 1","30 & Below","252.95","Q3 2014"
"2726","05","Level 1",">30 - 100","89.26","Q3 2014"
"2727","05","Level 1",">100 - 300","107.64","Q3 2014"
"2728","05","Level 1",">300","NA","Q3 2014"
"2729","05","Level 2 & 3","30 & Below","NA","Q3 2014"
"2730","05","Level 2 & 3",">30 - 100","86.11","Q3 2014"
"2731","05","Level 2 & 3",">100 - 300","107.64","Q3 2014"
"2732","05","Level 2 & 3",">300","NA","Q3 2014"
"2733","05","Level 4 & Above","30 & Below","NA","Q3 2014"
"2734","05","Level 4 & Above",">30 - 100","NA","Q3 2014"
"2735","05","Level 4 & Above",">100 - 300","NA","Q3 2014"
